rating_id,contract_id,client_id,freelancer_id,communication_score,result_quality_score,professionalism_score,timeline_compliance_score,overall_rating
ebc13db8-f39e-409d-8a90-e772a99281bf,9c04100f-78be-44f7-84f5-ba8200c6a002,ef4d6391-0315-48fb-a12f-819258a66b17,ed5babef-5330-4d8f-865c-3f06f479ffaf,5,4,4,2,4.09
18168b6e-d199-418f-942c-11b76547f271,503f3f38-1ccc-4829-bda5-beeb8b6cc32c,ef4d6391-0315-48fb-a12f-819258a66b17,4ed5c776-e060-4252-b20d-65083f978cb5,4,2,5,5,3.45
1df13e9c-73fa-4925-88e0-15179b767844,aec7bd4c-3ee6-41f4-90ab-dac99f6798d0,50150fb0-da31-4a40-a0d7-63474bcdc84f,9b6487be-ffb3-4e0e-928c-3853f15dade2,4,3,5,3,4.31
d28b726b-e7e1-4149-85e7-58d362f0fc9a,8e197b31-4605-4632-be8c-8d32ebb5cd41,50150fb0-da31-4a40-a0d7-63474bcdc84f,207507dc-c332-48de-b09c-d04c03e98c48,3,5,4,2,4.39
af9c77f0-f742-4cf1-847b-c17d6083c864,fb4c47f8-3290-4c29-a790-8d14ec689edd,4f59d205-fed8-4fc0-b2d8-295157832229,e33ffc3d-5782-4dc1-a1a9-04e5a6c19530,4,3,3,5,4.42
f365208a-0750-4ae1-9fd2-0fd526ecd4a0,16b36b23-da05-4aa1-8d8c-d95ddca83cd9,4f59d205-fed8-4fc0-b2d8-295157832229,02123b02-eddb-410b-8000-8320c6ad1a11,5,5,3,5,4.25
7106d7ce-dd8c-4254-a247-aa43238d1709,4ae27e4d-c8ca-4803-abbf-4405b2e5af49,4f59d205-fed8-4fc0-b2d8-295157832229,7926fce2-0944-4f45-ac98-b6ab8c9af4b2,4,2,4,5,3.76
301d385d-09ac-4988-a449-8d4eb12aba73,c58d7c22-b31e-4821-8f3d-b987d2e66887,4f59d205-fed8-4fc0-b2d8-295157832229,79000fd1-cc2b-42f3-9b76-d52ebee1e884,5,5,4,5,4.02
2805f776-6210-4820-8ff4-cc4ae369e616,59f26182-45a1-4d31-a0ea-a787eec7f712,cdc6ed50-2b10-4bf7-b82e-8a522975b78d,9692e062-44fb-47df-affc-0d9c14541151,3,3,3,2,4.84
c8a3d160-8a44-43bd-9ed3-0041cd7c6f47,0a049c8e-b613-4f43-b472-f3b14a9042fa,cdc6ed50-2b10-4bf7-b82e-8a522975b78d,7c27ab2c-e9eb-470d-85eb-733e6d3089c8,3,4,4,2,4.57
a33587d1-13e9-4b86-a93b-badb82b61319,5db0331a-4fb0-47d6-a9d5-26a0b7bbdf73,cdc6ed50-2b10-4bf7-b82e-8a522975b78d,fa454d36-8430-4afa-a5bf-c1cd01eced4f,5,3,3,5,4.73
758a44f6-c9c6-48cd-8801-e559248d7e3f,3eb5b1e8-40d0-4d30-8feb-abf84012a0fe,cdc6ed50-2b10-4bf7-b82e-8a522975b78d,ed5babef-5330-4d8f-865c-3f06f479ffaf,4,3,5,2,4.55
b59c1c88-edff-41f8-96ed-7d27453f95d2,17adcded-1c3d-483f-94f6-db01f5177dd9,cdc6ed50-2b10-4bf7-b82e-8a522975b78d,8ba2b41c-d283-4395-9919-a14e2e7ba9bf,4,4,3,2,3.33
da183539-9dac-428b-9294-594d6ad0ccfc,c610287b-8e62-4589-a299-c156b648dfc2,f58ee1ab-e0a7-4c2b-9217-9e57995f73d9,7c27ab2c-e9eb-470d-85eb-733e6d3089c8,3,1,4,5,2.87
f0c95c50-9c6a-43e3-9756-1cc9ca5fb46e,1b177136-1c7e-402f-8bae-8263a3c83eb5,65e6803c-a09d-4430-8ed4-3580da23fcea,5f8fdd0c-bab0-4402-b5fa-8982adcdd4e3,4,4,3,3,4.6
06e52e12-649d-48cd-b088-c31323f67e88,f74e232f-25a6-4d62-b1b8-2b60dff7d488,65e6803c-a09d-4430-8ed4-3580da23fcea,1e62ee30-e14b-489a-a43b-dd3784412cca,3,3,3,5,3.44
98cb0e61-2ce0-44da-ba6c-10220f28ee3b,327b2d09-9560-40db-9455-98814aca8bef,65e6803c-a09d-4430-8ed4-3580da23fcea,7129a758-f3d2-4009-9a0a-ba36778d7521,3,2,4,5,3.99
5868b890-da61-4a60-ae19-1d0e65cf5f36,8fbb28e8-7d0f-4630-ba5f-59262490f7b6,65e6803c-a09d-4430-8ed4-3580da23fcea,76d4e157-b8e3-4deb-b504-a2f1fa11843c,5,3,4,4,3.31
010ee566-4a9e-4d8d-ba91-20402eff9d5e,a1b77eb1-31e5-458e-88a9-437c550a600b,70825109-f7e0-4430-b47d-2db95ed1b459,256e68c6-76cd-4a5d-b398-e2abfe398eff,5,3,5,3,3.4
2a2a277a-f51a-4370-a8d2-f05f4fb9bfbf,b180683d-ef5e-4ec3-98d2-47eb2bb7161c,70825109-f7e0-4430-b47d-2db95ed1b459,c6ce2e12-6e3b-4954-9a34-51a9a94ce89e,5,4,4,5,3.59
eefd21dd-c819-4090-850a-88273f4317c3,e15dbc89-2ce2-40b5-9835-dd3cc9fa2c4a,70825109-f7e0-4430-b47d-2db95ed1b459,ad0170e5-2ee1-4bc6-ba1a-fd7dd1330887,4,3,4,5,2.88
01888d1e-b76e-4260-a3c8-5f74bdd10d96,818c6e12-b1ff-4480-be77-d9a355fa51ca,9297eed8-70be-49eb-87f9-a2490963fecc,9b2d4c71-3754-4b6e-a4d2-01e8a8c5b578,4,3,5,3,3.97
33c5cabd-dc1c-48fb-9b83-f3419ea05120,c342c418-436a-411d-84f9-f9e203d4c9b8,9297eed8-70be-49eb-87f9-a2490963fecc,6a92faec-3154-49c7-9888-3a3c82fb67f8,5,3,3,2,3.71
1ea4c00d-ee82-4e35-8e4b-9adcd1796b6b,5d6540b8-cacf-4c1b-98e1-82e1bc19205e,9297eed8-70be-49eb-87f9-a2490963fecc,c548ec61-18e5-400a-a6d2-c99c0c36350a,5,4,5,2,3.86
5625adc0-2b50-4d6a-8930-0a7b9a45e53c,d1b950d4-809d-4d26-b101-9b2e88fc6bdd,9297eed8-70be-49eb-87f9-a2490963fecc,2e7f43c7-b7c5-4351-9adb-2f4d171b3cd3,5,3,5,5,3.78
14d45d01-d60a-4a0e-a95e-c1a79ef4e025,86d07ca7-1cb6-42da-833d-f7820f79d393,9297eed8-70be-49eb-87f9-a2490963fecc,63edce65-02a8-4746-afc1-4ed2980c281c,3,3,5,3,4.01
1f776ae0-47dd-4631-80df-d42ba5cbd07c,7554b0d6-2b7a-44e0-8c80-2fb9ef8932f7,9297eed8-70be-49eb-87f9-a2490963fecc,6d478e9a-3e47-4964-b44e-1a2afbc43037,5,3,3,5,3.1
2213de08-2644-44c8-a3ad-9b7b6f540221,099672b4-4cd9-404d-a7e0-5683184fe840,9297eed8-70be-49eb-87f9-a2490963fecc,ed5babef-5330-4d8f-865c-3f06f479ffaf,3,3,3,3,3.17
a346b612-9897-4c18-9f1d-1dc8822c0aee,7b18639a-9e1e-4de2-9d16-2f363d6158aa,9297eed8-70be-49eb-87f9-a2490963fecc,365e066e-fb94-43c7-a64a-a3693d594476,3,3,5,4,2.95
454499f1-e23a-478b-a405-8ca42ac41072,f569e9bb-5b6f-4126-af01-5e75c690478b,9297eed8-70be-49eb-87f9-a2490963fecc,c53e88f5-11e2-4bb5-ac05-94d3f6ee9a71,3,4,5,4,3.07
a65e3c5d-9e86-4e54-b753-22b2e1e11f6c,06d90537-ed1f-4c96-a23b-472af045ff9a,44d3c716-eeb1-4cd0-a380-ed3f22dd6ff7,e83bf799-4415-45b5-a2fc-ae3147311369,3,3,3,4,3.9
fbcceb64-0a58-4496-84ee-19f51c8ffbe7,17553d85-722e-43b2-9b0f-92a1ddf6835b,44d3c716-eeb1-4cd0-a380-ed3f22dd6ff7,d69e237b-8448-4d58-8d60-79346f259b40,5,2,4,2,2.95
b3ca90ce-ffec-4239-89e3-8031ec8ad386,3b2d3a29-5b86-4835-8b0e-38cfa93193fc,9fe42784-46f2-41a0-8c0a-d8eae183e7c8,4b3843a0-c075-40d7-b65e-57675d038954,5,2,4,5,3.79
852af67d-2bd7-4098-9b1e-df5889daeeaa,fd04c115-c8df-4382-830d-8edc1784e36d,9fe42784-46f2-41a0-8c0a-d8eae183e7c8,7e1e43ef-97df-4945-acfd-2097842baa5f,5,4,5,5,3.79
59e6f4fc-d024-49f2-80b2-a6ac331b4a4a,394d8a24-d828-4e4d-b614-acc55c814d76,9fe42784-46f2-41a0-8c0a-d8eae183e7c8,1d7ac49a-11b9-4f44-b735-34db75465b0e,3,4,5,5,4.35
4b06ca6d-4f41-4faf-8f49-8159ef752406,b25e563e-f25d-40b8-a187-2b9ac2873348,9fe42784-46f2-41a0-8c0a-d8eae183e7c8,aa0e64a0-afd9-4420-a682-affb828260a4,3,3,3,4,3.39
74683d5a-5ecc-404d-9a92-5f7f377ff3bb,77328919-86b3-469a-9950-96168b399cb0,63706fdb-715b-441e-a5c0-c6720ffc7009,ec0ec497-4470-4e7e-a63b-979a164e6e1f,4,3,4,3,3.9
c7d1bf7b-e9ef-49c6-bd58-722d547a8b69,4d4e753c-8bfc-4de1-88d6-bba8e10bc8c4,63706fdb-715b-441e-a5c0-c6720ffc7009,1d7ac49a-11b9-4f44-b735-34db75465b0e,5,3,5,4,3.92
50a92d44-616a-4574-9027-3b0483fa51f0,c70509c0-3d21-4df9-8d74-1ec00eb97d41,63706fdb-715b-441e-a5c0-c6720ffc7009,0df0cd1f-6fb6-43a1-ae0d-e6198086c914,4,4,4,4,3.86
7db36591-3f19-4505-9c2d-dc1c63b38075,429583ad-cc6d-4cee-9f92-123111a83f29,63706fdb-715b-441e-a5c0-c6720ffc7009,befc5408-562e-4154-97af-0ebdd7ed66a1,4,3,3,5,3.29
2775ebc5-de7e-40f2-94d5-fe401c85c46f,a8319d0b-f9eb-4208-a461-e296fc6b29b6,c4acc434-c8c8-4569-9a6d-6f97da8c9270,0d91c474-ed1c-431a-830e-fbe6c1eb87c2,5,2,3,2,3.75
e131d05e-cd6e-4b58-b322-71f1a5f3338b,847b3db9-fbce-4253-b57c-b15d8d728945,c4acc434-c8c8-4569-9a6d-6f97da8c9270,766733a8-7d73-4755-96b6-bd23402a83ae,4,5,4,4,4.64
8be67a46-f384-4f74-a2f5-31c28d965e29,7d626b1b-9f5b-4858-b245-494e40e8254d,c4acc434-c8c8-4569-9a6d-6f97da8c9270,6a92faec-3154-49c7-9888-3a3c82fb67f8,4,2,4,2,3.25
3d19f10a-fa6f-4b41-9678-000437b71640,b1f7a1d6-fccf-4f4f-9d12-7192f8acbd81,acde9f70-44f0-4989-bf61-bb92303ee724,9b8a764f-4913-4b4b-8f38-02c95127317f,5,2,3,3,3.86
c3120e22-d012-4c7d-9987-0c5b0a1de0e1,53634b91-0f53-40e9-b71f-29395a8e2542,acde9f70-44f0-4989-bf61-bb92303ee724,92a2e8a4-d134-4c19-bc9d-871d5f8d2d35,3,3,5,4,3.58
162e7a83-9f6c-433d-ac70-06f05ad45634,2b3bff8f-12e6-46e8-b964-51301a5f4937,acde9f70-44f0-4989-bf61-bb92303ee724,016b144d-e0c4-4e33-9028-bf24e0a38939,4,4,4,5,3.43
9adc914d-8a16-4e1a-ae38-33e6c3c1bafb,3272b809-9fd7-4c43-81e0-f87d33bc90d6,acde9f70-44f0-4989-bf61-bb92303ee724,068143f0-0dc3-462b-8870-5422535ee345,3,1,5,3,2.93
cdc204c2-6e49-40cf-b59e-4a4df621370e,9db6f2db-ef7b-4e8b-9bf2-cb4b806e294a,5fd84a4d-7e09-46ca-804d-546fa6785919,bb3418a8-f994-4d1c-a993-4625008c237f,4,5,4,2,4.71
a3728871-e974-4f73-804f-41a1920bd8f4,1a8bcca1-21a1-4c72-9e4e-fd629fb70720,5fd84a4d-7e09-46ca-804d-546fa6785919,6f7e9eb4-9fb4-4e1a-807b-c553b9cc8fee,4,2,5,4,3.44
10886e3d-d4f7-4bef-8703-b5f14aaea121,b1803b76-9611-4e76-8986-d5cf70ea28fb,5fd84a4d-7e09-46ca-804d-546fa6785919,820485ed-9d3b-4ae9-bbb4-980c5802991d,4,3,3,3,3.75
1a638011-1044-4174-88c7-9f4468660f9c,a3d5f69f-c6bd-4c93-83b1-8b8ce3bbe4ce,5fd84a4d-7e09-46ca-804d-546fa6785919,8fa92f8d-05a5-451b-a57c-83aa3e9ef531,5,3,5,4,3.98
4c113a9f-1a0b-4443-bd4f-8a8e2dc212da,632115e9-e9d8-47cc-96c3-7ba569b87283,7710f066-f2f4-4d24-9298-a54543fb3503,ac995400-992b-423f-8c79-c1850e4a2798,3,5,3,4,4.4
e8a41aa1-3193-4ef6-aa53-aca9b593ef9c,9f67ef41-4a68-4255-a724-68d51cc10c83,7710f066-f2f4-4d24-9298-a54543fb3503,4255cd43-96f4-4500-af3c-f2df564ee895,4,5,3,2,4.32
fde2aefc-6064-4ea4-816e-c4be40709a6c,68b863a6-25b5-401e-9358-b457a082b292,7710f066-f2f4-4d24-9298-a54543fb3503,34e449af-25d3-495d-bd87-eb18fa75be14,5,3,4,3,4.71
f198d1e4-c3f9-4ba1-9ff7-9f8b5b6acb06,48bcedda-2b68-412d-91f5-538de250a9d8,7710f066-f2f4-4d24-9298-a54543fb3503,7147be97-e902-41ed-9398-eaec3611bd6b,4,3,4,2,4.22
d7894836-0c18-486d-a0ed-5933d3324a35,bfec8972-091c-47f0-bc77-d68bbac1dc7a,7710f066-f2f4-4d24-9298-a54543fb3503,39d6ea95-5a73-45c1-86c5-8b893ff8b7f6,3,4,4,2,3.34
bd14b8e2-a5e1-4376-ae29-5b05f43507ad,e1d2b2e4-f6a9-4198-9b28-2a50b87cadab,7710f066-f2f4-4d24-9298-a54543fb3503,a7b4f22f-496a-447f-b194-e5dfd14aedfa,4,5,3,2,4.07
2db8cf23-b927-4c5d-ba3f-c873f9cc17b2,267657cd-d7e8-4608-95a0-b6fa11dad938,7710f066-f2f4-4d24-9298-a54543fb3503,2b8f52e1-f52a-4d4a-8a34-6e17a709a220,4,5,4,3,4.46
cd067215-dc92-418a-8938-44d1b4a6da6c,a9bb2ab4-09bb-4ae5-adeb-a16a06e29098,7710f066-f2f4-4d24-9298-a54543fb3503,dcc32055-5d59-43c2-bd2f-bc07b62dccdc,4,1,4,2,2.99
0d385005-5942-4ce5-9115-426333658291,79d7d812-3914-400a-9f11-a4594ba4c7dd,3d588a87-0d64-4bba-b81c-454c06646c53,9901b214-4d48-4b9f-b7d2-c45ab9c3feb4,3,2,3,4,3.68
8177eac9-7522-4049-9f86-31c9f7c15c8d,f9c47354-b581-4bef-b8e6-a74f533f9ec3,3d588a87-0d64-4bba-b81c-454c06646c53,b995af9a-b304-4027-96bb-0b83c10aaec9,3,2,5,4,3.31
228961bd-5f54-49ea-b6c4-3fdb21b48a8c,e0451f0d-76f6-4bb4-9b0c-34a75b44a89a,3d588a87-0d64-4bba-b81c-454c06646c53,55cc362e-7371-49d1-9a85-13101f4daa78,4,2,4,5,3.41
2bd6d907-1ec9-443a-87e6-3e4c01f919a1,5a8e4e59-be90-4da3-82a9-c0078d836e1f,3d588a87-0d64-4bba-b81c-454c06646c53,699df42f-be28-4e64-89a3-3dfaca83a061,3,3,4,3,2.98
fee87d9a-c679-44e7-bde2-b719560306f0,4bbe53a4-330a-4a81-afd2-31064e8776eb,a933e788-dcfa-454b-8d92-c26af82456e9,207507dc-c332-48de-b09c-d04c03e98c48,4,5,4,5,4.37
b8cf1d8e-8450-4fcd-8435-8acd45ef10c8,d34b1198-7793-4aae-9208-2cf8a3e493a7,a933e788-dcfa-454b-8d92-c26af82456e9,e3b83294-0110-4cc3-bc96-c67aab36e922,5,2,3,3,3.53
9ec4cf97-acf5-4956-b642-727e676cd9c0,0c273531-2af2-4b08-8e86-61bc85ad3f7f,a933e788-dcfa-454b-8d92-c26af82456e9,c0edad50-035a-43a9-99a0-1dc761308149,3,4,3,2,3.79
7cf78cbd-3ee3-4126-9653-2ee21be7f38e,6026673e-2043-43ce-933d-729603d96769,a933e788-dcfa-454b-8d92-c26af82456e9,fbcdffd7-18fe-47bc-bf1c-a8d4323c084b,3,4,4,4,4.27
90116d9a-3716-48b9-b091-10876b5cd8ba,229ae259-ee53-405a-8a24-f48e5aa5d8bf,a933e788-dcfa-454b-8d92-c26af82456e9,8526db93-6eee-466d-8e9e-052a815b76ea,3,4,4,3,3.35
60732057-f689-435b-bd3e-bf004e189205,fd4b5fad-caf6-484b-ac1e-ba78709da885,e5f43485-c533-4878-9523-23121f50d4cc,74bf7f0c-5f84-48c5-bc06-22d8fee830b0,5,3,4,3,4.4
5a21ac68-ab68-4c5b-bc87-7f2ab9c1d1b2,c11a0f56-38cf-4731-b810-14cca30c10fd,e5f43485-c533-4878-9523-23121f50d4cc,76acca45-16bc-4bf6-ac8f-a3316758efd4,3,3,5,2,3.55
ce21277b-b313-4f5e-be35-ea153318ffd7,84d3206a-5470-4fe0-a466-f68c93dfd52f,0d434f57-21a3-45f6-bc4a-220490d2149a,94a0c605-ca9d-4bee-8c7f-2f299aff1413,5,3,3,5,4.17
7960074d-1ff1-484c-8b35-2427cbfb8822,cb958122-bae4-45a9-8456-93de8f55973e,0d434f57-21a3-45f6-bc4a-220490d2149a,820485ed-9d3b-4ae9-bbb4-980c5802991d,5,3,3,3,4.22
d685a83a-00c0-4bf6-9ade-9c5151f7a9b9,c84846c1-6d35-40ef-8166-53facdc80e85,0d434f57-21a3-45f6-bc4a-220490d2149a,df0172fc-e648-4c41-8ba3-82161f83f82d,3,2,4,3,3.16
5562ab8b-647c-4156-8d3d-fa7843399b76,531f5396-fee9-4903-b039-d96959320e72,087d5ab1-051e-44d7-bc13-213464ff1df3,6260c277-62cd-41f0-adae-d409f4d59073,3,3,5,4,4.12
7fbc4e44-b8ad-4847-82cf-73d7b55991d3,4ceab8e2-91d0-4b70-86af-8f0462bdbcab,087d5ab1-051e-44d7-bc13-213464ff1df3,372fc4fd-3269-4d1c-bb21-6f3b381cf56e,4,4,4,4,3.36
7da4638d-2a47-4cbe-9551-3f8b9505615a,a997fc05-739e-4d28-8fde-ecdd264e0fda,087d5ab1-051e-44d7-bc13-213464ff1df3,48817884-badd-437a-b977-62b3b8080c33,3,4,3,3,4.23
ad9d6e57-a376-4c89-9ed3-88272e4fc926,251e54ac-84d5-49bb-8d8d-90adc9e68bb4,087d5ab1-051e-44d7-bc13-213464ff1df3,92c088f2-9685-4abe-9bf9-e85a09387489,4,5,4,2,4.04
1b7a7af5-4452-4421-b88e-3f321e2306ce,3b20e1c4-ef01-4e49-bc63-ff3654a34b0c,087d5ab1-051e-44d7-bc13-213464ff1df3,7822a4ee-7a27-423b-8f5e-f3938551c871,5,2,5,5,3.24
44d60dca-c7e7-4c55-9c90-869071b60bad,da0199a4-0aab-4440-8f06-c8e1687f063c,c1d870c2-cf0c-4f6a-b6fe-4789a5327aea,1ec83937-0601-4f48-984d-4e815a2a8f18,3,3,4,3,4.33
7c0695df-ed03-4b63-8251-468a0589553f,47c66ce8-465f-4a9e-b475-bc1efe4097df,c1d870c2-cf0c-4f6a-b6fe-4789a5327aea,91ddfa64-1d6e-48de-91f5-03352f4c6dd6,3,3,4,4,4.07
6f9a5968-f833-4323-bf3c-9a75887593b9,33557268-8015-452e-9b2e-f044d0e10d22,c1d870c2-cf0c-4f6a-b6fe-4789a5327aea,e7906ea7-c951-42d9-9fcb-335538ee18b4,4,3,4,5,4.12
446d32c8-7ac7-4cf3-98c3-9e33c0948713,b1c7431c-b99e-4a9a-852b-085e7969240d,6ccf1354-53cb-4c05-82d1-4087a1560724,e2e109e0-f8ba-49d7-91b2-fad16910b567,3,4,3,5,3.71
3b91163b-5b65-4efb-8b2f-7b48843fe4ec,189cc487-5988-4858-b38d-d0def5bf1888,6ccf1354-53cb-4c05-82d1-4087a1560724,a0599347-2da1-4a36-aa85-e9dbbb1e36e3,4,2,5,4,3.88
ecdb934b-02de-4140-b074-7525a73a9e0e,b31501e1-6a02-4434-9bd0-8d1c67a5975a,6ccf1354-53cb-4c05-82d1-4087a1560724,94a0c605-ca9d-4bee-8c7f-2f299aff1413,5,4,5,3,3.01
9a9766de-ff2a-4cd2-a912-410ac0377ba3,c97ad181-e78b-4acb-ac1e-98d65cd6059c,11266116-c004-4e2d-9f7f-788a409baeaa,baa3f9c4-a49d-4cc8-8abc-7db3860616ca,4,4,5,2,3.94
aa08cc9d-73f7-4697-a91b-62388ae1d535,73bbeaeb-35d4-4d6e-9c10-f4a9eb7c6ae1,11266116-c004-4e2d-9f7f-788a409baeaa,1e62ee30-e14b-489a-a43b-dd3784412cca,4,3,4,4,3.02
ac400fba-e7f6-41f3-a5d4-ab1610213293,6875b0ea-b9d9-4cd2-a8c1-fdc0c01633ba,11266116-c004-4e2d-9f7f-788a409baeaa,bbb94bde-c4c6-4bd8-8839-4e3e8600c4cf,4,2,3,4,3.94
9a491a2e-66d0-435e-9d2c-7cd76a8c701f,89bd6412-7a9f-40ce-87d4-110a048d98f5,11266116-c004-4e2d-9f7f-788a409baeaa,76d4e157-b8e3-4deb-b504-a2f1fa11843c,4,4,5,5,3.13
21486b85-f821-40fc-9716-20fb25600bd6,ca19c052-b6b8-4459-b0e3-40026c45f685,4264d0fe-0e48-45e7-b212-ae879bec6467,f38e839a-7faa-40fe-b9d9-aba8da64c71b,5,3,5,5,4.4
3690d1ef-6b9c-48c6-b681-01f23c11602f,603d4b89-beca-4264-a647-b8d589a531bb,4264d0fe-0e48-45e7-b212-ae879bec6467,d2a2fa17-f4f9-4158-b6e2-d047bd4684a2,3,5,3,5,4.03
0eef9c9a-c0b9-4483-be3b-1b12d56cdacc,3180f1ec-a9bf-446b-beba-0b92bd9b6f56,4264d0fe-0e48-45e7-b212-ae879bec6467,4276d42c-4c0b-4841-b221-632e6c48e0eb,4,5,4,2,4.82
576951e1-ef88-441e-9395-2eea8e277e15,ddca1a46-3a21-4e30-b14e-ccb77c34f09b,4264d0fe-0e48-45e7-b212-ae879bec6467,eba225ef-b696-4c16-8df2-8a740ca463d8,5,4,4,5,4.46
504a8e92-c75a-4423-99e4-f3ea1305a15d,598058b7-f26f-4f01-b5fe-fa8c22183aa7,f64aa0cc-4112-48e6-8219-083643c67e62,e7906ea7-c951-42d9-9fcb-335538ee18b4,5,3,4,4,3.77
e5dccf1a-b980-4bbd-907b-64bff4a2a7e5,7b79e412-b2c8-4075-b148-a3ef84cad0d6,f64aa0cc-4112-48e6-8219-083643c67e62,e2e109e0-f8ba-49d7-91b2-fad16910b567,4,4,4,2,3.42
d4c92726-247d-4f2c-84ae-7967f72eedde,77e5dd6d-d69d-4c88-8837-48e99797e3f8,f64aa0cc-4112-48e6-8219-083643c67e62,20ed26d7-1d24-4e82-a6ff-87cc13fa471a,3,3,5,3,3.63
bf18b57e-1f00-434f-b689-2b3d3bb0984d,abbc6efb-7a87-4f9d-b49c-d11ba39d067b,2da65b89-7968-445f-aee2-9fea3df8e96b,98b3a976-0162-4f22-8ff4-ed7ce49e3e24,4,3,5,3,4.87
545f8bcb-1c31-43f9-842b-364871c4adaf,d4949127-e061-4fe2-af45-952ed9c76a81,2da65b89-7968-445f-aee2-9fea3df8e96b,bfcd0767-0665-4764-a7c3-1b48e8c8d2ef,5,3,5,5,4.34
986672bc-131e-43e8-9496-4221fc70c37d,092aa29b-43fa-4af1-814c-6868710a4fec,2da65b89-7968-445f-aee2-9fea3df8e96b,bb3418a8-f994-4d1c-a993-4625008c237f,4,4,5,5,4.16
8c68ce1e-d1a2-492f-8428-50d525e925a8,44b8f064-9e0d-4f4a-afce-fe99dd435855,2da65b89-7968-445f-aee2-9fea3df8e96b,f9fef66c-c06e-429d-93f3-157660984f72,4,3,5,5,4.36
7c2d9bea-70ca-400c-ae4e-1b07af2570f0,813d91bd-8ad5-483b-a56e-113c2461f77e,2da65b89-7968-445f-aee2-9fea3df8e96b,88efd37a-39f3-4e5c-a045-2b701347de5d,5,3,3,2,3.67
5d02b859-083b-46c5-8ba9-eb6c0d864da9,c4f47d34-c23a-4d38-bd97-d88c3dde703a,2da65b89-7968-445f-aee2-9fea3df8e96b,157add59-3a41-47ac-9067-619e938d62c7,4,3,5,5,3.61
6d2a7330-3f00-43a6-bca9-797cfc28f164,90008dd1-bd3c-432a-9c6a-af249b62753b,d3b432d9-0344-4184-99f6-0c4460719384,3b1d06df-02ff-4793-a6ea-8d90d4e3b7f2,4,2,5,4,3.55
31b082bb-c884-440c-8c30-a5371b36257e,d9ecbc82-23f2-40bf-81c9-d9782d7f7309,d3b432d9-0344-4184-99f6-0c4460719384,8ba2b41c-d283-4395-9919-a14e2e7ba9bf,3,2,4,2,3.92
bafe3a0e-f0f4-47e9-b573-960ef7ece9a8,d5f753a4-ba57-4e53-8c01-066d3a6165a5,d3b432d9-0344-4184-99f6-0c4460719384,184439d5-b58e-4a43-b104-fec393322905,4,4,4,4,4.54
e02ad355-5d7a-4551-9f9b-3c6a72f3df75,d7e9d18d-c45e-478c-bd4b-fdc68cdc6dba,d3b432d9-0344-4184-99f6-0c4460719384,eafd1606-bb0c-44b9-9d98-e08d213b10e4,4,4,4,3,3.82
c828245f-308d-40ab-8f0d-d6753b72b923,9d638456-027f-4f96-a406-ce1ad881ee5f,d3b432d9-0344-4184-99f6-0c4460719384,699df42f-be28-4e64-89a3-3dfaca83a061,3,4,4,2,3.03
e863f948-4b2e-4e91-ac4c-8c8e4f88ec68,29e99ba8-703a-4cc3-ae9c-9e032ce80372,1316888a-4944-4b26-9d01-4166243f7da2,96f00f2f-167c-4224-82b4-ea4d52f7ac21,4,3,5,2,3.71
f3e16325-a785-49f7-9fef-10e5a46c4a5d,aa9d3acb-ed15-451c-9b47-97b7a7e16140,1316888a-4944-4b26-9d01-4166243f7da2,8f3e8f91-384c-424a-9cdc-c8748f7df413,5,4,4,3,3.68
e5cd2f34-6be9-42c3-89b8-ca19d05ffccc,909c1675-f0f8-455f-a122-17cc4777f00f,1316888a-4944-4b26-9d01-4166243f7da2,7a59c9dc-7df3-41a2-92c2-d11dc4053579,5,2,5,2,3.04
a6d68dbc-d991-47fa-8f23-27519b665f16,59c29fd6-3fd7-4bc5-9ece-fa9bce79f027,1316888a-4944-4b26-9d01-4166243f7da2,cf690255-e50b-4124-a75d-4f5b824c5df2,3,4,4,3,3.32
6db8468e-1422-4145-86d1-88a1b76fe798,e5137f45-21e5-4c9d-86ab-73ae55de0d17,1316888a-4944-4b26-9d01-4166243f7da2,d1ae4f3c-9966-48f5-bdda-6fe4aa04fdb6,5,2,4,5,3.1
e3202569-da60-42e3-9d9f-b05201a7ea57,903165ce-638d-4f6a-9584-d1eb2ab3940a,65a806ee-e8a2-4135-9160-02f708c4f87f,ad0170e5-2ee1-4bc6-ba1a-fd7dd1330887,4,3,3,5,4.04
63ea7d98-aa72-4e82-bc4b-9dbbec2e0297,2ffee1e3-20df-4048-a1e7-25df43ac8655,65a806ee-e8a2-4135-9160-02f708c4f87f,038950f3-ce15-421c-b40b-2200c4266552,5,4,3,2,4.05
ae43d9ef-e3d5-45b0-b2c2-6b33f62290ec,85182136-5734-4f1c-b92b-894ffc06ca46,65a806ee-e8a2-4135-9160-02f708c4f87f,fae635b0-e19d-4c34-be0b-97b5716d0fbd,5,4,3,2,3.93
ad415585-b475-4005-b4d7-9a51313318e0,fbd5cc0a-16ef-41c0-93ff-6b5d3b1b2ade,65a806ee-e8a2-4135-9160-02f708c4f87f,833467db-a92d-499c-b6cf-eb1d9a0d61c2,5,2,4,5,3.11
f2884148-7407-4589-bda2-17cc10183179,97f2490c-fac0-4b99-9721-8004038b7026,abaaa53c-f104-498f-8f42-18513402638f,31dcef2c-4cf8-4fcd-84bd-722dcaafd8d4,4,5,4,5,4.3
