freelancer_speciality_id,freelancer_id,speciality_id,speciality_name,is_primary
ca74ab89-4514-4ec4-932d-8b3289288a77,ad4788c9-741c-4bc2-ab23-20df153a14ae,7a874431-d0bd-4ff2-9e53-c45165f0c0a6,Blockchain Development,1
e71e4a57-4dbe-448e-8fe4-1e7b95bc0593,ad4788c9-741c-4bc2-ab23-20df153a14ae,2379d37e-93f5-4cee-bf04-b1d766156a4c,Smart Contract Development,0
c7a44084-1000-472e-9747-1ed4b0574e67,ad4788c9-741c-4bc2-ab23-20df153a14ae,023acd9a-afda-42ee-9437-06cfb6686882,Web3,0
4e0ecaf7-03cf-47dd-a248-f56bd3f1d365,3bf609b6-9249-486a-ac0a-f03b8e62b0aa,820e2261-7bf5-4ffb-a72c-338945f1581d,Site Reliability,1
2a7295b9-7125-4ffd-b69d-36daa4e4add9,3bf609b6-9249-486a-ac0a-f03b8e62b0aa,b6fdedb2-5778-442e-bc2f-10062e910d61,DevOps,0
bf1386c8-80da-4880-9788-5b71010b11ce,954030ef-865a-4b13-b2a9-669255014eca,ce68df4b-1df0-4681-8af8-77c41525ce16,Graphic Design,1
14a2916f-e649-42b8-9da1-7e9ae83bacf9,954030ef-865a-4b13-b2a9-669255014eca,2f7783ab-006f-4f46-a444-f927ea445c53,Product Design,0
f8084ed6-2b23-4ea2-b2c7-cf02989169ec,954030ef-865a-4b13-b2a9-669255014eca,a7eaafb5-cc87-4717-9c8b-043364f0b811,UI/UX Design,0
16f1781a-f97f-4bef-922a-b2fea4a3744a,02524f7f-0320-42d9-bd8e-141f07a805c2,2f7783ab-006f-4f46-a444-f927ea445c53,Product Design,1
c0ab151d-58e2-4e58-b312-5753faf759f6,02524f7f-0320-42d9-bd8e-141f07a805c2,ce68df4b-1df0-4681-8af8-77c41525ce16,Graphic Design,0
b24fe130-d2fc-4a7d-8db4-b8910360c530,4f3eaa8a-dd8a-4be7-b9db-c94cf9c5cdad,4e6fe104-63ac-434b-ac4a-60888caaf0fe,API Development,1
870cfbe5-3273-4181-addd-58c33286a00d,4f3eaa8a-dd8a-4be7-b9db-c94cf9c5cdad,d4006fa4-8810-4fb1-a538-4669111f7cd4,Backend Development,0
2ccd1211-bd18-4231-b0dc-44aa47de4410,4f3eaa8a-dd8a-4be7-b9db-c94cf9c5cdad,e86797d8-da89-4a2a-845d-90bd16108221,Database Architecture,0
fa4aae63-6114-48a7-b8f3-67f048f98b45,a6624133-9ee7-4a86-a985-7932afb230c9,ce68df4b-1df0-4681-8af8-77c41525ce16,Graphic Design,1
43183ee5-e5eb-4e74-8612-191c9fb5cc7e,a6624133-9ee7-4a86-a985-7932afb230c9,2f7783ab-006f-4f46-a444-f927ea445c53,Product Design,0
9e8b9d0d-9fb2-4993-a685-93523e6fc776,a6624133-9ee7-4a86-a985-7932afb230c9,a7eaafb5-cc87-4717-9c8b-043364f0b811,UI/UX Design,0
29274a12-de8b-4d88-8b9c-924eabe9304c,ec6dcbb6-5475-4bb3-9151-8708e8a6fa34,2379d37e-93f5-4cee-bf04-b1d766156a4c,Smart Contract Development,1
3d88bc31-1aed-4a1a-a730-c01229e87f2e,ec6dcbb6-5475-4bb3-9151-8708e8a6fa34,7a874431-d0bd-4ff2-9e53-c45165f0c0a6,Blockchain Development,0
f64f8a44-dd64-4452-af87-5dbd78ed88d2,ec6dcbb6-5475-4bb3-9151-8708e8a6fa34,023acd9a-afda-42ee-9437-06cfb6686882,Web3,0
4dddef82-b512-4850-9a37-78dcfdc72b25,6ead8180-59f5-4510-9ce7-39aaff68b7bb,a7eaafb5-cc87-4717-9c8b-043364f0b811,UI/UX Design,1
7c635056-4c22-42b5-a6e3-ae36ec59c358,6ead8180-59f5-4510-9ce7-39aaff68b7bb,ce68df4b-1df0-4681-8af8-77c41525ce16,Graphic Design,0
65b75402-a4a4-42e2-bc93-a59454ec3adc,6ead8180-59f5-4510-9ce7-39aaff68b7bb,2f7783ab-006f-4f46-a444-f927ea445c53,Product Design,0
476d5e5d-df44-498b-8b54-d17b4d5ce75a,22fd74fe-ff13-4873-92e3-5e40828214a1,ae929648-9efc-4656-bb3e-289b8c270bb0,UI Development,1
64197a96-605b-49c1-88e2-4bc35e05735e,22fd74fe-ff13-4873-92e3-5e40828214a1,d5f4a6f6-e049-4d54-bbe0-b66545b9ee58,Web Design,0
d583edba-ffdc-4eb7-bc1b-d058c66e7c81,af44fae6-0f3f-44aa-9606-ea1c0e7b6e02,8d8c10b1-83d0-44e2-9815-cca20c485b66,Full-Stack Development,1
c6ef8dc0-18df-4e40-bdc7-341ae8c58e8a,af44fae6-0f3f-44aa-9606-ea1c0e7b6e02,d46a37ae-ebcd-4e74-8186-448ebad29b53,Web Development,0
9dd66ccd-cf9d-4f06-85ce-10af2e03bf92,ca7ffd05-54ad-4aa4-b06d-9bec754a0d24,da1ec3ed-9334-4c82-8a40-729be17332a7,Frontend Development,1
10732b09-1433-4f1e-a53b-04fb629aa131,1fc203bf-ece8-4519-9d16-7de9594ad6eb,2f7783ab-006f-4f46-a444-f927ea445c53,Product Design,1
df848be0-f8ad-46ca-be0e-a95cf00304c3,1fc203bf-ece8-4519-9d16-7de9594ad6eb,ce68df4b-1df0-4681-8af8-77c41525ce16,Graphic Design,0
52ee8d6d-4637-490f-acc4-eb5a9ff87833,1fc203bf-ece8-4519-9d16-7de9594ad6eb,a7eaafb5-cc87-4717-9c8b-043364f0b811,UI/UX Design,0
e3991a33-597f-4ba9-9486-915b473856fa,3c8df3e2-7aed-4e43-8821-8a50e1c52290,12f210a7-a3a1-4175-96ae-0e954214d4bd,App Development,1
70e03bde-aa8d-419f-979e-e7bd2ba56f19,3c8df3e2-7aed-4e43-8821-8a50e1c52290,5dbc4125-81fe-40ee-a640-f662cd49c892,Mobile Development,0
37ed203b-6249-4fe9-a200-fe1a3ca00120,09612c05-3e2c-4d35-b7ae-14876d42985b,00ccd4d7-33b7-4ba7-9bd6-b1dd7202cddb,AI Engineering,1
e78ed9c6-5276-46f3-8d20-b6fd6aa1d11f,09612c05-3e2c-4d35-b7ae-14876d42985b,08ed1a8f-b2f2-4c95-958b-4fd62c0d4f90,Data Science,0
919cfdda-ec8f-45db-be21-909b5665fed6,3472dcf4-1fea-4a14-ba52-a9810ac11b43,2f7783ab-006f-4f46-a444-f927ea445c53,Product Design,1
bda4c182-0889-4771-87d0-ef80123a9142,3472dcf4-1fea-4a14-ba52-a9810ac11b43,ce68df4b-1df0-4681-8af8-77c41525ce16,Graphic Design,0
405bc22e-496c-4c14-a973-81dea90c0059,3472dcf4-1fea-4a14-ba52-a9810ac11b43,a7eaafb5-cc87-4717-9c8b-043364f0b811,UI/UX Design,0
7c18d8b0-75fa-4599-89c7-3eec93fd6f41,20ab4bf9-c48e-404c-96ee-c98fcb6e325c,a7eaafb5-cc87-4717-9c8b-043364f0b811,UI/UX Design,1
6526c321-b9ca-437d-8fcf-bd57c665c12b,c9b1dda8-b375-4b2a-8fcc-f3bdf3b82d19,8d8c10b1-83d0-44e2-9815-cca20c485b66,Full-Stack Development,1
76dd12f1-2fd7-4b6d-a795-34114f4ecf49,c9b1dda8-b375-4b2a-8fcc-f3bdf3b82d19,d46a37ae-ebcd-4e74-8186-448ebad29b53,Web Development,0
4df49f4f-2073-4989-b083-5e820de5be0c,cc291bf1-7eb6-439d-90c8-fe911807ccb1,5dbc4125-81fe-40ee-a640-f662cd49c892,Mobile Development,1
95a89417-bd9c-487f-8dd0-b54023270d34,4b6c64cc-27a2-42ef-b72f-2997c7f23563,820e2261-7bf5-4ffb-a72c-338945f1581d,Site Reliability,1
2caba063-108e-4886-9d4c-2853ff95b8ad,4b6c64cc-27a2-42ef-b72f-2997c7f23563,d9dedbb9-4171-415f-bb36-29ac6ca39f7e,Cloud Infrastructure,0
88f83f72-8b0f-4b30-904a-992959f12d7a,11aa4045-032b-428e-9d04-ba7cae4dc6fe,b6fdedb2-5778-442e-bc2f-10062e910d61,DevOps,1
74d72546-ebbb-42e9-ae62-8b64ce9706e1,11aa4045-032b-428e-9d04-ba7cae4dc6fe,820e2261-7bf5-4ffb-a72c-338945f1581d,Site Reliability,0
59775ad7-9932-4857-8112-482a4b4467e0,7037143c-d15c-4751-9a99-94729b66ab8f,820e2261-7bf5-4ffb-a72c-338945f1581d,Site Reliability,1
88e4ffb8-25af-4482-8244-ae52dcdf42b5,363afdb1-5954-4107-a290-d84404e41dc5,820e2261-7bf5-4ffb-a72c-338945f1581d,Site Reliability,1
18cf3d56-eecb-4ed7-82a8-33403d99c0e1,363afdb1-5954-4107-a290-d84404e41dc5,b6fdedb2-5778-442e-bc2f-10062e910d61,DevOps,0
6b25a4f9-302b-45b8-a787-ae2efd92fab9,61d7b3e1-611b-4fce-97b7-c633a5122d19,a7eaafb5-cc87-4717-9c8b-043364f0b811,UI/UX Design,1
0d012955-91ee-422d-a97f-54dc1d854240,cc1aaa84-bba4-4ad1-b638-9ad2e5312b97,4e6fe104-63ac-434b-ac4a-60888caaf0fe,API Development,1
df839320-38d3-4819-85b1-11bc7a0107b6,d7e21d63-0c2c-43fb-95bb-5acd416069ce,e86797d8-da89-4a2a-845d-90bd16108221,Database Architecture,1
806a5119-112a-47b2-8b77-b23e39489577,c65fa1ec-2fbd-4308-94f1-6be448040928,5dbc4125-81fe-40ee-a640-f662cd49c892,Mobile Development,1
f8a4f457-100f-461d-a4ba-4fed68305288,6cb1c7ce-3f19-4eff-9898-e06e25774526,5dbc4125-81fe-40ee-a640-f662cd49c892,Mobile Development,1
ff9100a0-98df-470e-bc7b-3f60fe338b0b,6cb1c7ce-3f19-4eff-9898-e06e25774526,12f210a7-a3a1-4175-96ae-0e954214d4bd,App Development,0
a0f6705b-e3fc-460a-921d-34e6f3239b3a,48e63ecb-4097-4920-b7df-9f4cfba3ee15,2379d37e-93f5-4cee-bf04-b1d766156a4c,Smart Contract Development,1
a424ecc0-1b6c-4485-ba7f-3cd835e23292,48e63ecb-4097-4920-b7df-9f4cfba3ee15,023acd9a-afda-42ee-9437-06cfb6686882,Web3,0
1a72c48d-2a91-4a3c-8bf6-6b43af971145,48e63ecb-4097-4920-b7df-9f4cfba3ee15,7a874431-d0bd-4ff2-9e53-c45165f0c0a6,Blockchain Development,0
cb98c42e-ef1a-45ca-8ea9-8396893291bd,af9e8912-cf12-4938-9a21-2003bdac53f3,08ed1a8f-b2f2-4c95-958b-4fd62c0d4f90,Data Science,1
dc521809-1f1e-4f86-b41c-71ee3f9791a7,af9e8912-cf12-4938-9a21-2003bdac53f3,00ccd4d7-33b7-4ba7-9bd6-b1dd7202cddb,AI Engineering,0
e02b43fa-91b3-4b04-8010-18789930a459,cd8ddbe8-1d60-4a31-900a-89f93b1d6c55,00ccd4d7-33b7-4ba7-9bd6-b1dd7202cddb,AI Engineering,1
4bb172b2-a80a-4c79-b80f-f4559d8a4399,cd8ddbe8-1d60-4a31-900a-89f93b1d6c55,fff7cf7d-d140-41a0-9ed1-10c64ddcd9df,Machine Learning,0
2927754e-f3d3-4c52-ae0f-91c2bd7a25ae,cd8ddbe8-1d60-4a31-900a-89f93b1d6c55,08ed1a8f-b2f2-4c95-958b-4fd62c0d4f90,Data Science,0
bd11c036-ceb2-4421-ba97-b0fa6385a10c,7c2b47cb-25ff-4b8d-8aab-a29bbddd5350,da1ec3ed-9334-4c82-8a40-729be17332a7,Frontend Development,1
6d14d9a4-30c2-429f-ae29-fbc514463a71,a676d74a-a182-4a0a-ac24-1af1f4ad7c2a,023acd9a-afda-42ee-9437-06cfb6686882,Web3,1
5297bdc4-c04b-431e-ae2d-4e1d3925b768,3a446b13-a0cb-4b80-b551-278c0bdae2ef,023acd9a-afda-42ee-9437-06cfb6686882,Web3,1
f12b3a39-d28f-42ff-9c88-344d1db1120b,6271861a-838e-4488-a1cd-b367617fafbb,8d8c10b1-83d0-44e2-9815-cca20c485b66,Full-Stack Development,1
6e7e6518-84cb-4dcd-b94b-6039b3146414,6271861a-838e-4488-a1cd-b367617fafbb,d46a37ae-ebcd-4e74-8186-448ebad29b53,Web Development,0
5ab383c9-a9ab-44aa-b955-3a41be570304,79c673a6-5836-4296-a468-ab10563712eb,b6fdedb2-5778-442e-bc2f-10062e910d61,DevOps,1
901f32ee-c853-4ce2-8814-7d1e047be204,fe754b59-36ca-4a3f-890b-d7c1fbd777f0,7a874431-d0bd-4ff2-9e53-c45165f0c0a6,Blockchain Development,1
64272c20-e146-47c6-a807-5104d62326d7,4761a9c5-908b-4d1a-a2c1-8822641281a0,00ccd4d7-33b7-4ba7-9bd6-b1dd7202cddb,AI Engineering,1
5acbddf5-5df9-476f-902e-7eac16ad0715,4761a9c5-908b-4d1a-a2c1-8822641281a0,08ed1a8f-b2f2-4c95-958b-4fd62c0d4f90,Data Science,0
2ecf2cf8-7dc6-43f0-8aab-10bccfc2f80d,ce7922a6-73e6-4502-a72f-e33fba0e6357,5dbc4125-81fe-40ee-a640-f662cd49c892,Mobile Development,1
79edb283-6eb6-47aa-80cf-485ed83ee148,ce7922a6-73e6-4502-a72f-e33fba0e6357,12f210a7-a3a1-4175-96ae-0e954214d4bd,App Development,0
96db5576-1bad-42b6-ad02-640d0ca3170c,1c865388-7adc-463f-9247-8de091d51277,7a874431-d0bd-4ff2-9e53-c45165f0c0a6,Blockchain Development,1
2b999cb5-240e-48b0-98c2-ebca60190826,1c865388-7adc-463f-9247-8de091d51277,023acd9a-afda-42ee-9437-06cfb6686882,Web3,0
df06cf33-df1c-4e88-9867-6411d9d5c091,1c865388-7adc-463f-9247-8de091d51277,2379d37e-93f5-4cee-bf04-b1d766156a4c,Smart Contract Development,0
3468ade5-4db5-408b-8660-b10821f4ddd3,1c2bb61e-00cf-4387-b7db-6f0de33f11cb,5dbc4125-81fe-40ee-a640-f662cd49c892,Mobile Development,1
9636262a-50e1-4447-9e78-7fef10b433d5,1c2bb61e-00cf-4387-b7db-6f0de33f11cb,12f210a7-a3a1-4175-96ae-0e954214d4bd,App Development,0
b04d852c-4770-4cf3-a1f4-7d58200ae360,f219f917-6732-4ba9-a056-b33867e9339b,8d8c10b1-83d0-44e2-9815-cca20c485b66,Full-Stack Development,1
1509c449-b284-4611-a845-a22c5094e0df,78eab2eb-1491-42cd-bef0-21610e645abc,2379d37e-93f5-4cee-bf04-b1d766156a4c,Smart Contract Development,1
80ff2e8c-4549-4dfa-a359-51315abbd607,78eab2eb-1491-42cd-bef0-21610e645abc,023acd9a-afda-42ee-9437-06cfb6686882,Web3,0
2f0711a4-bd0e-42f2-9ed1-3d6f0442df8d,c68cde0a-6453-4351-8dce-10818ff26375,da1ec3ed-9334-4c82-8a40-729be17332a7,Frontend Development,1
a3616d84-5dd5-43d7-88ac-b0ed960feafb,6676b008-d8aa-4617-9ca2-ce0ddf2f45a5,fff7cf7d-d140-41a0-9ed1-10c64ddcd9df,Machine Learning,1
15255d3b-2757-422c-a1dd-72d9eeb5d753,6676b008-d8aa-4617-9ca2-ce0ddf2f45a5,00ccd4d7-33b7-4ba7-9bd6-b1dd7202cddb,AI Engineering,0
de236181-cb71-4d51-914f-6dbb7ef43fd3,24856a0f-982a-444f-915a-49950b36f044,5dbc4125-81fe-40ee-a640-f662cd49c892,Mobile Development,1
aaf244a3-74ed-4031-8149-cc1846800c23,d6c07a5f-9de4-4d3f-88bb-571465864a86,2f7783ab-006f-4f46-a444-f927ea445c53,Product Design,1
5bf4e879-60a5-45ff-a695-c72d8c016868,d6c07a5f-9de4-4d3f-88bb-571465864a86,ce68df4b-1df0-4681-8af8-77c41525ce16,Graphic Design,0
f5b6678f-bc74-4382-a152-dccd4fcdb647,b4e987cc-f103-4bae-8591-62c80a878e2e,08ed1a8f-b2f2-4c95-958b-4fd62c0d4f90,Data Science,1
ffd29827-7465-4d00-a3e3-5c8601ed440c,b4e987cc-f103-4bae-8591-62c80a878e2e,fff7cf7d-d140-41a0-9ed1-10c64ddcd9df,Machine Learning,0
b2d53b06-ef49-4cd7-8ff6-9a63a87617ad,a0d7bde5-ee28-472c-99ad-a1d60ef2baaf,ce68df4b-1df0-4681-8af8-77c41525ce16,Graphic Design,1
a7f38890-e8cd-450d-9ae9-d23dde52a4b5,a0d7bde5-ee28-472c-99ad-a1d60ef2baaf,a7eaafb5-cc87-4717-9c8b-043364f0b811,UI/UX Design,0
c829976b-20ec-46a0-8de0-39426dc0631e,d87bf2db-4fb6-4549-af5d-ff113687123d,d9dedbb9-4171-415f-bb36-29ac6ca39f7e,Cloud Infrastructure,1
d96fb3b1-ed46-42fc-9730-35be19cffee7,d87bf2db-4fb6-4549-af5d-ff113687123d,820e2261-7bf5-4ffb-a72c-338945f1581d,Site Reliability,0
650635b8-91c6-4b56-a228-cb8f7590dc0d,f857f97a-c0fc-4232-9c11-35417d6a4f7e,4e6fe104-63ac-434b-ac4a-60888caaf0fe,API Development,1
9f1b985f-8cf7-438b-87a4-0e45f1f36cd1,f857f97a-c0fc-4232-9c11-35417d6a4f7e,e86797d8-da89-4a2a-845d-90bd16108221,Database Architecture,0
79ffb907-1139-46f3-9fa7-ee0dc9f6aba3,f857f97a-c0fc-4232-9c11-35417d6a4f7e,d4006fa4-8810-4fb1-a538-4669111f7cd4,Backend Development,0
f6820e1c-f530-4fea-8d0c-2c61b12bdeb2,2d9336fb-3ee1-4550-9beb-24c21db54dbb,d4006fa4-8810-4fb1-a538-4669111f7cd4,Backend Development,1
054b7efb-e192-42fb-acb8-88a02683270e,2d9336fb-3ee1-4550-9beb-24c21db54dbb,4e6fe104-63ac-434b-ac4a-60888caaf0fe,API Development,0
2a95b2ac-5e54-4ba8-b975-4b718bc563de,580550bd-7444-4690-831c-7980d1006b18,2379d37e-93f5-4cee-bf04-b1d766156a4c,Smart Contract Development,1
a90dbc06-e2bf-418d-8451-d2b623948c05,580550bd-7444-4690-831c-7980d1006b18,7a874431-d0bd-4ff2-9e53-c45165f0c0a6,Blockchain Development,0
63415162-053c-4bea-8f50-c57d937bfca4,580550bd-7444-4690-831c-7980d1006b18,023acd9a-afda-42ee-9437-06cfb6686882,Web3,0
a0520cef-98cb-42b9-8f42-2abab01a02b6,9d51c080-c049-4cc2-bd04-e9934fc83217,d5f4a6f6-e049-4d54-bbe0-b66545b9ee58,Web Design,1
308fb039-2786-41dc-86e6-323e39737564,9d51c080-c049-4cc2-bd04-e9934fc83217,da1ec3ed-9334-4c82-8a40-729be17332a7,Frontend Development,0
41d7c839-20d1-40c0-bafa-98e4a63d54c5,3afc5938-8527-4820-b634-1698354c7bef,00ccd4d7-33b7-4ba7-9bd6-b1dd7202cddb,AI Engineering,1
55d12acd-716f-4e3e-ade5-3757fcb23336,3afc5938-8527-4820-b634-1698354c7bef,08ed1a8f-b2f2-4c95-958b-4fd62c0d4f90,Data Science,0
befbbb38-cb20-41da-a0ae-51a8b0611229,53c712c0-7684-45d7-9c01-ad5504bc0ea7,d46a37ae-ebcd-4e74-8186-448ebad29b53,Web Development,1
0c19571c-6640-4ecc-8710-bf2d7ee760fc,78354bb0-0665-499d-b07a-7e2f00f614bf,08ed1a8f-b2f2-4c95-958b-4fd62c0d4f90,Data Science,1
16b559a1-152f-4a81-b6ba-f92840a35068,646b7615-eff8-4c37-acf4-05c2b71bf28a,2379d37e-93f5-4cee-bf04-b1d766156a4c,Smart Contract Development,1
06831cfa-033e-4e92-b733-e45f9e05f5b2,646b7615-eff8-4c37-acf4-05c2b71bf28a,023acd9a-afda-42ee-9437-06cfb6686882,Web3,0
9cfbbb91-d0a5-4809-a83d-2452bbf57f06,646b7615-eff8-4c37-acf4-05c2b71bf28a,7a874431-d0bd-4ff2-9e53-c45165f0c0a6,Blockchain Development,0
f23e34b0-3658-44ed-a3d8-0943b7eef596,f5b5ab7f-e7d1-421c-b8b3-cb73dabeb1f5,820e2261-7bf5-4ffb-a72c-338945f1581d,Site Reliability,1
9b32edbc-ad94-44c3-9c46-5900f4b9825f,f5b5ab7f-e7d1-421c-b8b3-cb73dabeb1f5,b6fdedb2-5778-442e-bc2f-10062e910d61,DevOps,0
5d802f94-c243-4edc-9f6e-9b7819aadf2b,f5b5ab7f-e7d1-421c-b8b3-cb73dabeb1f5,d9dedbb9-4171-415f-bb36-29ac6ca39f7e,Cloud Infrastructure,0
612ba17c-8b0a-42ac-bfb2-ff1e54b33565,4529379c-a854-4573-ae3a-b688877978aa,08ed1a8f-b2f2-4c95-958b-4fd62c0d4f90,Data Science,1
e7474cdc-72f8-4bd5-baa2-8d0a06c317ae,1ac4efa8-32d5-4f70-ba17-e2c8669c8be8,d5f4a6f6-e049-4d54-bbe0-b66545b9ee58,Web Design,1
1b987e4a-1d5c-41af-93b9-a7386994ab8b,f4b4f269-90c1-49e5-a041-9bdbf140c019,d46a37ae-ebcd-4e74-8186-448ebad29b53,Web Development,1
f476eff2-10f4-47d3-bf36-6696ac105c36,f023b711-3dbd-40d6-bf57-6c2015f867e5,2379d37e-93f5-4cee-bf04-b1d766156a4c,Smart Contract Development,1
90ca8c94-ddc3-4bae-a352-52a865dfad6f,f023b711-3dbd-40d6-bf57-6c2015f867e5,7a874431-d0bd-4ff2-9e53-c45165f0c0a6,Blockchain Development,0
98673107-1b78-406b-9bbb-6ecd67763a8e,0e92d244-fe34-4019-a062-a9759df95571,08ed1a8f-b2f2-4c95-958b-4fd62c0d4f90,Data Science,1
ede11907-f8aa-4cf3-917e-809e8f06d977,1a01728f-87ac-44c4-acca-19ad14ffffca,5dbc4125-81fe-40ee-a640-f662cd49c892,Mobile Development,1
137ffc58-ce67-4df9-b437-4c4b14f8df67,1a01728f-87ac-44c4-acca-19ad14ffffca,12f210a7-a3a1-4175-96ae-0e954214d4bd,App Development,0
229bd1b1-4c5b-417b-a5ee-80673abfede2,a950e7e9-b0fe-44da-9571-511e1fdddb08,7a874431-d0bd-4ff2-9e53-c45165f0c0a6,Blockchain Development,1
e9795791-9e18-41b1-9341-ce31ba7c4937,f649e9f1-983a-43ab-b9c9-4c40650a1f1e,fff7cf7d-d140-41a0-9ed1-10c64ddcd9df,Machine Learning,1
94d79924-f42d-473d-9fa9-08b679127520,d0adbf73-c026-4414-96af-ae77f21946f2,4e6fe104-63ac-434b-ac4a-60888caaf0fe,API Development,1
0af525c0-6e9b-4dfa-8cb0-59d7eb612d8d,d0adbf73-c026-4414-96af-ae77f21946f2,e86797d8-da89-4a2a-845d-90bd16108221,Database Architecture,0
a22f7240-b324-49bc-a304-380ea26490eb,fed0458d-0ed7-4263-9b10-8e1e47f9a779,ce68df4b-1df0-4681-8af8-77c41525ce16,Graphic Design,1
7bb56ed8-be26-401c-9ac7-4f25fee182ff,802d9744-bcd5-4a1b-8a8f-405fd8d41d7a,fff7cf7d-d140-41a0-9ed1-10c64ddcd9df,Machine Learning,1
e9672ce0-6d88-4fdc-a7b5-11a5520e1137,802d9744-bcd5-4a1b-8a8f-405fd8d41d7a,00ccd4d7-33b7-4ba7-9bd6-b1dd7202cddb,AI Engineering,0
108b8fb0-c2b4-4533-9be9-d89373cb2a38,75515ceb-0406-49ef-ae28-3f766d4f5635,e86797d8-da89-4a2a-845d-90bd16108221,Database Architecture,1
74aee3aa-aede-4c2d-945e-8b34d8bcbeff,6c4ca103-69de-495b-93ed-d87720e05a12,12f210a7-a3a1-4175-96ae-0e954214d4bd,App Development,1
97277670-e3bb-4e87-bb1d-e4455927e448,731a450a-6430-46e9-b355-7d357e93e167,ce68df4b-1df0-4681-8af8-77c41525ce16,Graphic Design,1
8b2d28d2-d5a4-4457-8b48-8cb548ccc416,731a450a-6430-46e9-b355-7d357e93e167,2f7783ab-006f-4f46-a444-f927ea445c53,Product Design,0
aeaa0204-0ffc-4229-b38a-d2930d9e63f3,bb0d56fb-c9a9-4bca-84cd-c1c304bfeae9,2379d37e-93f5-4cee-bf04-b1d766156a4c,Smart Contract Development,1
bfbd3c1f-4a1b-40bf-afde-bd965e6bed1f,bb0d56fb-c9a9-4bca-84cd-c1c304bfeae9,7a874431-d0bd-4ff2-9e53-c45165f0c0a6,Blockchain Development,0
2cce7a5b-fa1a-407b-bcc0-7c1908638dea,fa7293ab-863f-495e-86f9-5328754436e9,d5f4a6f6-e049-4d54-bbe0-b66545b9ee58,Web Design,1
ae288b96-f1e8-42a8-9d10-dcefe144e60f,c5157062-d8fa-4c5a-a5ee-73402553f583,820e2261-7bf5-4ffb-a72c-338945f1581d,Site Reliability,1
f889548e-763f-4f3c-889c-760a7ede1db2,c5157062-d8fa-4c5a-a5ee-73402553f583,d9dedbb9-4171-415f-bb36-29ac6ca39f7e,Cloud Infrastructure,0
d9a1182a-3c64-4a3d-abac-9bbb01378d9e,fb0a0bf2-f590-43d9-9548-01f80f531b75,b6fdedb2-5778-442e-bc2f-10062e910d61,DevOps,1
0ed0bece-beff-42f0-a068-b5fda930edf4,fb0a0bf2-f590-43d9-9548-01f80f531b75,820e2261-7bf5-4ffb-a72c-338945f1581d,Site Reliability,0
10551da8-b7e7-4a13-a7a4-2602d1d8b220,9e1c6b55-fe58-4cc3-b51d-e5c8bb43bb9a,a7eaafb5-cc87-4717-9c8b-043364f0b811,UI/UX Design,1
e91823b5-d373-484f-b231-58bd9d1b8343,9e1c6b55-fe58-4cc3-b51d-e5c8bb43bb9a,2f7783ab-006f-4f46-a444-f927ea445c53,Product Design,0
c53d7b13-1ca1-4931-ba3e-2215ccf52a97,d0cf6e84-bbc2-4cae-9708-8dafb1c66041,8d8c10b1-83d0-44e2-9815-cca20c485b66,Full-Stack Development,1
e8fafca3-73fa-4068-af66-3efb60fb8ec9,d0cf6e84-bbc2-4cae-9708-8dafb1c66041,d46a37ae-ebcd-4e74-8186-448ebad29b53,Web Development,0
3ab1d60b-8a5c-4fd0-bb17-db3519368802,57669533-bd16-481d-9fc2-878c8c265363,a7eaafb5-cc87-4717-9c8b-043364f0b811,UI/UX Design,1
d50b011f-93fd-43f4-8886-722857b97fa9,a63dc172-193a-4335-89fa-ff4c92bb16da,2379d37e-93f5-4cee-bf04-b1d766156a4c,Smart Contract Development,1
f44a7dc4-1340-45ac-96f8-18e2174fd16d,a63dc172-193a-4335-89fa-ff4c92bb16da,7a874431-d0bd-4ff2-9e53-c45165f0c0a6,Blockchain Development,0
a2bd0448-7fe8-4277-a7cc-b4fb07bbeb19,a63dc172-193a-4335-89fa-ff4c92bb16da,023acd9a-afda-42ee-9437-06cfb6686882,Web3,0
624a732f-072d-4d17-b622-74f92a105d5a,e291b663-38ea-48e7-8eeb-92949b8844b7,8d8c10b1-83d0-44e2-9815-cca20c485b66,Full-Stack Development,1
c3d938d8-fa97-415e-8f6a-7c244fe38711,e291b663-38ea-48e7-8eeb-92949b8844b7,d46a37ae-ebcd-4e74-8186-448ebad29b53,Web Development,0
c10b8b35-0dc9-409e-b055-6ce017fb2981,115d2c86-3213-4123-af68-6c0af2ec693c,d46a37ae-ebcd-4e74-8186-448ebad29b53,Web Development,1
b143f199-1a00-4394-bd4a-2f8957cc4504,a754b077-ff0f-4cc6-b46a-608c153061aa,fff7cf7d-d140-41a0-9ed1-10c64ddcd9df,Machine Learning,1
936b333f-c5ce-4395-98f4-68ff2cf2e3a1,a754b077-ff0f-4cc6-b46a-608c153061aa,00ccd4d7-33b7-4ba7-9bd6-b1dd7202cddb,AI Engineering,0
3906fee1-7a01-46d0-ba6d-e231d7a2569d,6fc481fb-62ab-40b5-90ed-54b2e2bd0256,5dbc4125-81fe-40ee-a640-f662cd49c892,Mobile Development,1
ddd15dd4-644b-46cc-9950-285edeecb3b8,a5f087e6-08e9-437c-882c-0041b1f5d5c7,5dbc4125-81fe-40ee-a640-f662cd49c892,Mobile Development,1
d8d1ba26-e4ad-41be-b539-394a25bcd6e7,d1168aa4-ef1b-45a0-b6fd-a59cd2f22cd6,e86797d8-da89-4a2a-845d-90bd16108221,Database Architecture,1
