job_role_id,job_post_id,role_title,role_budget,budget_currency,budget_type,display_order
5d01e3eb-a222-42db-b36f-5928f5448b17,4f76a748-7a37-4bb9-b21f-5b13e7020e62,Fullstack Engineer,1070.18,USD,fixed,0
2eef9de1-c4b1-40e6-a529-6b9d8fcc72a3,0fb8fb53-665d-427a-be0a-e0eb4e12d5aa,Backend Engineer,1631.5,USD,fixed,0
715097a2-9d8c-4703-b14d-2852323fd941,c4e7ccd5-a508-4ae3-bcfe-dbcae4dd3f30,Blockchain Engineer,9254.83,USD,negotiable,0
33409571-a4d3-4d38-bdae-3fc8436209c3,78d24d98-537f-46ab-a9a2-e5c1933976f7,Devops Engineer,3615.78,USD,negotiable,0
249b4e8b-0316-4b13-be6a-699bf1023536,78d24d98-537f-46ab-a9a2-e5c1933976f7,Devops Engineer,2373.52,USD,negotiable,1
1c462fa2-8219-46a5-b45a-9ca175f8ee9e,08bb915d-f0c9-4e72-a7d6-8f51875430ef,Design Designer,1894.46,USD,fixed,0
6a4d57f8-7964-4273-9410-046458e0ec98,08bb915d-f0c9-4e72-a7d6-8f51875430ef,Design Designer,1879.6,USD,negotiable,1
947259f1-2d7a-4116-89cb-205998f654b3,08bb915d-f0c9-4e72-a7d6-8f51875430ef,Design Designer,1428.01,USD,negotiable,2
cb47c80c-b472-4cfd-965d-67ecc5034425,874652fb-77c7-449e-b1c9-347f56f90300,Devops Engineer,4039.41,USD,negotiable,0
73a198ee-c573-4b28-a1f3-4106d342b319,c1b38cd7-ad1f-42f7-af38-f0ea2a61cd49,Design Designer,2621.12,USD,fixed,0
7a9699c1-6bb2-42e8-b52c-5121ae39e595,c1b38cd7-ad1f-42f7-af38-f0ea2a61cd49,Design Designer,874.85,USD,negotiable,1
bf413c31-aab6-4ec5-a4ca-f9fded599259,c1b38cd7-ad1f-42f7-af38-f0ea2a61cd49,Design Designer,2869.09,USD,fixed,2
6db82558-96a3-4c28-91d6-82d5f9bf1894,bac1d2ad-7303-4e5e-8e21-aee57fce793c,Blockchain Engineer,3006.3,USD,fixed,0
ed682a87-7fc3-4596-b5bd-9146e5e0e0ba,bac1d2ad-7303-4e5e-8e21-aee57fce793c,Blockchain Engineer,12378.39,USD,negotiable,1
234cb4b9-a0b7-476e-a5a7-cfe2fd535ff3,bac1d2ad-7303-4e5e-8e21-aee57fce793c,Blockchain Engineer,7846.92,USD,negotiable,2
947c9a61-1cba-43f5-b48e-86efd7734d3b,2ea9b432-1c02-4f1e-b4e1-6d38dd63d2ca,Backend Engineer,1135.9,USD,fixed,0
65a483a3-98d2-4ffd-ba4a-dbd94abb10ef,2ea9b432-1c02-4f1e-b4e1-6d38dd63d2ca,Backend Engineer,2032.15,USD,fixed,1
add3bdf2-035c-482c-8a26-eb82cb969a1b,2ea9b432-1c02-4f1e-b4e1-6d38dd63d2ca,Backend Engineer,2100.65,USD,negotiable,2
4f8706f9-beb0-49fd-8ee9-110baf5158b3,60dc4487-a95a-44ff-b43d-5ef14bc7f43e,Mobile Engineer,4838.44,USD,negotiable,0
3222bf22-51da-4c2c-8d08-04fb5554331d,0a2c978f-fb60-4caa-898f-633fc65ab663,Blockchain Engineer,2465.63,USD,fixed,0
f1f7a816-5591-4b70-9473-63449dc42c6e,cf6613c5-06f9-4c2c-93dc-f39123306a0a,Fullstack Engineer,1601.8,USD,negotiable,0
aa10c576-108d-46cb-bb5a-5a67cb7c9f30,0d7f6485-26bd-437a-adf2-8da936f9bf3d,Backend Engineer,1483.4,USD,negotiable,0
fe5a63f1-e472-4431-a26f-e591b747470c,0d7f6485-26bd-437a-adf2-8da936f9bf3d,Backend Engineer,3602.38,USD,negotiable,1
701aa959-ffcd-4f0a-a456-9053c3a30faa,0d7f6485-26bd-437a-adf2-8da936f9bf3d,Backend Engineer,3212.03,USD,fixed,2
253e7f74-c090-49c3-a3fb-8b73cd3b9a69,e18c4320-2f20-4284-b873-36e83eb274ea,Devops Engineer,5879.35,USD,negotiable,0
9ced7b12-e416-4a9f-8e0c-b0cba78fe83e,e18c4320-2f20-4284-b873-36e83eb274ea,Devops Engineer,7495.31,USD,negotiable,1
3e60a4a0-52a8-4a30-877c-e686a9121a12,37ebeb88-b993-46b5-adc4-d1f53b72a8dc,Ml Ai Engineer,3001.36,USD,fixed,0
4ab5ad0d-13eb-4192-b547-257d90317ebb,37ebeb88-b993-46b5-adc4-d1f53b72a8dc,Ml Ai Engineer,4989.55,USD,negotiable,1
00da4139-6160-4bbf-890b-852cfb641c8f,86ae3418-d429-4a07-8a73-78b32576d3ec,Blockchain Engineer,4931.77,USD,negotiable,0
4f2aa9ff-f5b8-4096-a506-270a38cc2587,86ae3418-d429-4a07-8a73-78b32576d3ec,Blockchain Engineer,6820.41,USD,fixed,1
2b61417b-89cc-4636-b794-0d99f34c5fc4,b5f5e2c5-7bce-4a77-a5f8-74f197277fba,Frontend Engineer,1243.19,USD,fixed,0
b74c822d-7ab1-49df-8a6b-ec90ebee0610,b5f5e2c5-7bce-4a77-a5f8-74f197277fba,Frontend Engineer,3648.22,USD,negotiable,1
3dc23213-7cdb-48a1-9c9c-07d22e973299,b5f5e2c5-7bce-4a77-a5f8-74f197277fba,Frontend Engineer,1515.39,USD,fixed,2
ffbe42fe-68c3-483e-ad63-b6a8d32740a5,cd816192-fe3d-492b-ac8a-f989e5ad9a9b,Ml Ai Engineer,4387.84,USD,negotiable,0
ca4246d7-20cf-4cdc-839c-639b15582096,cd816192-fe3d-492b-ac8a-f989e5ad9a9b,Ml Ai Engineer,6257.32,USD,fixed,1
349adeee-0479-4c33-8a9e-8fca7cbd839e,cd816192-fe3d-492b-ac8a-f989e5ad9a9b,Ml Ai Engineer,2630.83,USD,fixed,2
b5b5642a-bfc7-4bf8-bc2f-d36905a769ac,232c4add-3521-4a7f-8260-5ed4cca4dedd,Design Designer,1680.89,USD,negotiable,0
8bc70c02-c4bf-49d4-bd27-54a3d0fb07e1,71ab983b-0382-40c5-bbb9-f0f6a2d7c4b8,Ml Ai Engineer,9072.99,USD,negotiable,0
84999396-0ff9-4cbf-bbc0-47b6830507dc,71ab983b-0382-40c5-bbb9-f0f6a2d7c4b8,Ml Ai Engineer,4605.12,USD,negotiable,1
4d02a6cd-6882-4a2f-a910-15475fc9dec6,71ab983b-0382-40c5-bbb9-f0f6a2d7c4b8,Ml Ai Engineer,2002.9,USD,negotiable,2
cc92bcba-ff9e-4a29-a056-a7558ae67fe5,c369ca10-2143-4f3b-bdde-4bcb257ec4e2,Fullstack Engineer,7321.79,USD,fixed,0
fde8a762-f4c8-41df-ba39-8ac52da3e0c8,d0112731-bf80-4288-a2d5-6ff2fe541937,Blockchain Engineer,10131.55,USD,negotiable,0
c8c4418c-7a75-4290-b2cd-9e25515965b7,d0112731-bf80-4288-a2d5-6ff2fe541937,Blockchain Engineer,8263.38,USD,negotiable,1
4d4ad77a-0266-4520-87db-7fd4af1c40e1,796dce56-8eb3-4dd3-a9f2-7271099207bd,Design Designer,2988.19,USD,negotiable,0
4879436c-be38-4d03-b8cd-e7522abb3cfd,b7bbe3e4-4895-4802-857a-1804a08e9677,Fullstack Engineer,3877.55,USD,fixed,0
804c3119-8a6e-4485-bd35-beeda57e67aa,b7bbe3e4-4895-4802-857a-1804a08e9677,Fullstack Engineer,2555.28,USD,fixed,1
3be023f1-d153-4201-b892-37d9bb0e2183,b7bbe3e4-4895-4802-857a-1804a08e9677,Fullstack Engineer,6957.8,USD,negotiable,2
b28a3c14-0c74-430c-bb29-e034822de76b,19cebc2a-167c-479e-8c99-3ee7850dee05,Frontend Engineer,2043.54,USD,fixed,0
da3483f6-7b06-40f9-8408-57d9d9a30211,19cebc2a-167c-479e-8c99-3ee7850dee05,Frontend Engineer,1633.39,USD,fixed,1
4e6f974a-50e1-4b53-8eb5-df9824947d76,65af2144-5f66-480a-b013-eebfbcf124f1,Ml Ai Engineer,4774.21,USD,negotiable,0
9aa3d1aa-e0ea-4d3c-beab-a1780fb18cac,b2bc8389-2577-43bf-85ee-7218c2c54779,Devops Engineer,2920.6,USD,fixed,0
a66288fe-7818-42cd-b07d-ed05c07b0af1,b2bc8389-2577-43bf-85ee-7218c2c54779,Devops Engineer,2717.76,USD,negotiable,1
1c818f82-cb12-4f14-b5fb-f640de0f279e,b2bc8389-2577-43bf-85ee-7218c2c54779,Devops Engineer,3902.24,USD,negotiable,2
ca4db74a-5f6c-4764-b38d-e2b2d4c41b82,589b98bd-969b-49e4-a890-084db8883889,Frontend Engineer,3817.33,USD,negotiable,0
9f53b350-29eb-49cf-8599-a5e7e6edc565,589b98bd-969b-49e4-a890-084db8883889,Frontend Engineer,2197.57,USD,fixed,1
7c3faf62-87a4-4ccb-9dee-181ed2855653,589b98bd-969b-49e4-a890-084db8883889,Frontend Engineer,3498.4,USD,negotiable,2
be96ea33-1bc5-474b-835b-e79c61e3449e,31a16119-2e84-499b-a1d4-bafb49d62ec5,Mobile Engineer,4091.77,USD,fixed,0
0ed7c81c-8d63-4f54-8fd7-eaa5e4f704c1,31a16119-2e84-499b-a1d4-bafb49d62ec5,Mobile Engineer,2648.09,USD,fixed,1
cf182c27-2791-44df-bfdc-34535f474d82,31a16119-2e84-499b-a1d4-bafb49d62ec5,Mobile Engineer,5507.35,USD,negotiable,2
1cc6d710-7422-4c7f-9505-ac2faa702c9a,6f6be22d-9637-4887-9c22-5678e6861d56,Backend Engineer,2232.51,USD,fixed,0
c2ae3d39-e809-4c61-b28a-5a8ac0214551,6f6be22d-9637-4887-9c22-5678e6861d56,Backend Engineer,1067.44,USD,fixed,1
0fa7f974-412b-4f45-b8de-40aa1640ba04,6f6be22d-9637-4887-9c22-5678e6861d56,Backend Engineer,4118.42,USD,fixed,2
edef2a7f-505f-411d-b25c-994072081d73,f80681c8-c1f7-4f38-a161-c81cdbe551c9,Blockchain Engineer,13496.87,USD,negotiable,0
cff20c23-a48a-48a3-96cc-768cd94523e9,f80681c8-c1f7-4f38-a161-c81cdbe551c9,Blockchain Engineer,9774.74,USD,fixed,1
0d69bd52-d532-42f2-9eb6-74a9e4c3a704,f80681c8-c1f7-4f38-a161-c81cdbe551c9,Blockchain Engineer,10621.1,USD,negotiable,2
9df55a62-4e16-4321-9c79-46826f9b17cf,7a523d18-98fb-4241-a249-874c138f1b6d,Mobile Engineer,3887.19,USD,fixed,0
731b62e4-5265-48cd-911a-4e874a262636,734919e5-5964-4c05-8241-65acb5999433,Frontend Engineer,587.28,USD,fixed,0
6c1d902e-d4d4-42c4-a218-77730e10475d,734919e5-5964-4c05-8241-65acb5999433,Frontend Engineer,511.99,USD,fixed,1
30d29ed9-5410-4dd2-a4ef-b4ac1ee5b4d0,734919e5-5964-4c05-8241-65acb5999433,Frontend Engineer,2128.79,USD,fixed,2
40bbfeff-810d-42e8-84dc-8aa723752d85,91fbbe9d-84b3-4fb9-8c7b-416baff9c5c7,Mobile Engineer,2929.36,USD,negotiable,0
d77dc7b0-6fec-45aa-a0bd-9b59cdb53c91,91fbbe9d-84b3-4fb9-8c7b-416baff9c5c7,Mobile Engineer,938.38,USD,fixed,1
3c36c511-1c49-47b6-9adc-31842a17702a,20b62d1f-fa5f-46ba-a458-fbdf6ff8ee3e,Ml Ai Engineer,9382.78,USD,negotiable,0
b6b4a0ed-fca9-42f5-b552-217b1ad3d41c,87a41a4e-1cb7-4ae4-952a-6965a6c13e48,Frontend Engineer,1547.86,USD,negotiable,0
b2cbe26e-7e2a-423b-93d1-4ff63f8179ab,87a41a4e-1cb7-4ae4-952a-6965a6c13e48,Frontend Engineer,1385.7,USD,negotiable,1
7b0a5d18-b26f-4580-b78b-dbbe61d04e10,bf50cbad-b8f0-4e89-b0b3-b4d6dbdcbe08,Blockchain Engineer,7103.9,USD,fixed,0
97e1fdd5-c1de-4c0d-9e41-18b1610f77ed,2839732d-9e64-41d9-8ef8-f82c8379daef,Backend Engineer,4438.65,USD,negotiable,0
1ba2f070-84b9-4047-8ec6-cc52deb6b01a,2839732d-9e64-41d9-8ef8-f82c8379daef,Backend Engineer,1651.93,USD,negotiable,1
079f53a0-bfb0-4759-9e5a-b8590083af6f,2839732d-9e64-41d9-8ef8-f82c8379daef,Backend Engineer,1076.97,USD,negotiable,2
8e3e1f87-5732-42d1-b683-96ff04c51e94,c22effd8-ab34-45e7-92aa-d2c525cdfcb1,Fullstack Engineer,3049.05,USD,negotiable,0
51a5748e-1893-4d98-8487-39c6543c3d2d,07727abc-fc2a-4f3a-860c-5d4acbd0de9f,Design Designer,799.27,USD,negotiable,0
51335880-5035-4f32-a3dc-8a311d228b24,07727abc-fc2a-4f3a-860c-5d4acbd0de9f,Design Designer,2295.26,USD,negotiable,1
fa745427-a18a-407b-aa47-061dbb93127c,1bbcafd4-6072-4038-a645-3aef590b80e5,Devops Engineer,911.01,USD,negotiable,0
910507f6-96a1-40fc-863f-cb8956805678,1bbcafd4-6072-4038-a645-3aef590b80e5,Devops Engineer,5844.18,USD,negotiable,1
03756bfd-05b1-4c89-9246-cdf8348d08a9,f332f6d2-67a5-40ad-9593-125d7b0fe693,Frontend Engineer,775.77,USD,negotiable,0
3c320481-dd30-4919-ad79-e4a1ab92cfad,b262ffe7-69d0-4afb-8434-8d9071b20495,Frontend Engineer,2454.19,USD,fixed,0
c19b8a61-fc55-4886-9262-4062aa107339,b262ffe7-69d0-4afb-8434-8d9071b20495,Frontend Engineer,3229.69,USD,fixed,1
37a88e8e-a648-4dda-b890-02bdcec8c4d6,de7ec32b-d81a-4349-8978-48729399522a,Backend Engineer,4282.37,USD,negotiable,0
90f861b4-2810-4fe8-801d-013ab448006c,de7ec32b-d81a-4349-8978-48729399522a,Backend Engineer,2506.91,USD,negotiable,1
14efc8d4-19f8-4711-848a-47818c9e03a0,de7ec32b-d81a-4349-8978-48729399522a,Backend Engineer,803.75,USD,negotiable,2
a096669b-4765-49a4-b853-5d12481f1869,e1701e6e-cdc7-462f-aa7b-3fbc6db7a38a,Fullstack Engineer,3028.82,USD,negotiable,0
09149212-9f10-402f-b35a-0993ba9f33db,e1701e6e-cdc7-462f-aa7b-3fbc6db7a38a,Fullstack Engineer,6126.75,USD,negotiable,1
bf6155e6-2437-4c03-bfee-bfc516c77fb2,ad51bdf7-9b94-41f3-a50a-7efcd09250cb,Ml Ai Engineer,6650.83,USD,negotiable,0
53517c64-7ced-4539-ae5c-a29137a5bdec,ad51bdf7-9b94-41f3-a50a-7efcd09250cb,Ml Ai Engineer,6777.42,USD,negotiable,1
106544c2-4fa0-4c58-9a10-864ff0c31c1d,2447fbce-d331-4ab4-86ff-c60453fff4d4,Blockchain Engineer,4616.66,USD,negotiable,0
dd33278e-690e-457d-bd41-1edc3ed60828,97d1a0c1-bdf7-455e-87a4-90b8afa0ab7d,Blockchain Engineer,8074.0,USD,fixed,0
0f740cdf-c001-44e0-8566-8dea2a3a8f5c,a3c03876-ccd3-4979-acf8-d3b9972c9f52,Ml Ai Engineer,4774.36,USD,negotiable,0
d7e1e1b4-998d-4fb2-9cd1-3f78e04aa47a,a3c03876-ccd3-4979-acf8-d3b9972c9f52,Ml Ai Engineer,6162.2,USD,fixed,1
a89ff29a-e184-46b1-802c-981a1e5a5a77,8a6d80f7-37d7-48ce-b107-52421b65cea9,Backend Engineer,1478.39,USD,negotiable,0
6e40c004-a8e2-4d13-8e65-9c602e2947bc,e70227ad-9e99-42ff-8e2c-86f35f241184,Fullstack Engineer,3068.33,USD,negotiable,0
be047af8-d801-4154-8f7b-2f14dd4548ee,e70227ad-9e99-42ff-8e2c-86f35f241184,Fullstack Engineer,2487.36,USD,negotiable,1
ebc62724-b60d-4464-8eb8-c3d9bd27137d,69cb53e2-c4a3-4ab2-b0b5-75d03ba8af98,Blockchain Engineer,13185.25,USD,fixed,0
77d8a78e-3a1a-408f-bcac-1f9581897e38,69cb53e2-c4a3-4ab2-b0b5-75d03ba8af98,Blockchain Engineer,7806.04,USD,negotiable,1
efdaafa7-ac02-4802-8fa5-21670e3706a6,69cb53e2-c4a3-4ab2-b0b5-75d03ba8af98,Blockchain Engineer,12291.67,USD,fixed,2
c039eee1-088b-48cf-994c-d99e1201e8a6,918b8927-3aad-48ba-ba79-20e3dbd2731d,Mobile Engineer,2025.31,USD,negotiable,0
fcc7fd9a-9e29-4f03-a356-b4f170edaa3b,d3eaceb4-d7c6-4c9f-b31f-951be38438e8,Design Designer,2301.41,USD,fixed,0
47544fdd-e68a-4d6e-a33e-0a2ebc787c6f,c348a6f8-cbf1-4d84-8a1d-942ca9cb506d,Devops Engineer,7457.34,USD,fixed,0
6ba2ff2f-0ef2-4788-9b32-b9be06a9125e,c348a6f8-cbf1-4d84-8a1d-942ca9cb506d,Devops Engineer,2511.18,USD,negotiable,1
7f56097c-79a2-48ff-ba09-7354d5d30271,35f89d90-7b75-4f68-8620-dbaa4cc764d6,Ml Ai Engineer,1692.43,USD,negotiable,0
cc2aa31f-a453-4d5b-ab44-f3dafac7338c,6c171379-abad-495a-a98b-f3389ebc30b4,Ml Ai Engineer,7116.73,USD,fixed,0
fff629f8-a6cc-40f7-80c5-a7bc967e47fc,6c171379-abad-495a-a98b-f3389ebc30b4,Ml Ai Engineer,1126.55,USD,fixed,1
ad918592-e77d-4342-90b6-59c0487b2b2d,90f6f564-0f31-4cb5-b8a7-760ca8211ac3,Devops Engineer,3218.49,USD,fixed,0
98247025-8ec8-4f73-961a-5adc9a73dafa,90f6f564-0f31-4cb5-b8a7-760ca8211ac3,Devops Engineer,4288.67,USD,negotiable,1
4b928198-f042-4178-aad6-64953e5cc7d2,684d28e3-4597-47bb-aff3-8174f10a054c,Backend Engineer,2744.7,USD,fixed,0
aa486e10-3ca1-4a44-95c9-7558ac7e2c73,7e676370-0c5e-46ba-b691-1e86fdef8c82,Design Designer,769.43,USD,fixed,0
c0145abf-06e4-4a4a-9e3c-dd18c0a58c2f,7e676370-0c5e-46ba-b691-1e86fdef8c82,Design Designer,1919.46,USD,fixed,1
02928115-6fbd-4344-841c-dc3ea492e5b3,245574b1-59d6-493b-b013-d356be8e19d0,Ml Ai Engineer,1917.18,USD,negotiable,0
69042a77-7f0c-4fab-865a-12592207d5b1,a286c8c5-135f-4418-b654-81a21e17bb60,Devops Engineer,3839.0,USD,negotiable,0
63f4ad56-04b6-4c3d-81fa-dacf2be748e4,7438cfea-39db-4db6-97f6-bb62280239d6,Mobile Engineer,954.76,USD,fixed,0
750298ac-790d-4e81-b5c7-aa8dde6bcadf,7438cfea-39db-4db6-97f6-bb62280239d6,Mobile Engineer,4578.82,USD,fixed,1
aa8e4821-bba3-4649-b407-610234ae125e,f2fa651b-efa3-4abf-9914-74a19e903f5e,Backend Engineer,838.52,USD,negotiable,0
ada38146-bb54-4807-8efe-99deb5a713a1,f2fa651b-efa3-4abf-9914-74a19e903f5e,Backend Engineer,1387.9,USD,negotiable,1
3ee09191-2e28-4906-b15a-896b11ac5706,f2fa651b-efa3-4abf-9914-74a19e903f5e,Backend Engineer,3499.83,USD,negotiable,2
e24efbca-be56-4a43-97d7-ac4b51195bf3,b4f5d0df-6d3e-4068-b64d-224f3b539898,Fullstack Engineer,6632.6,USD,negotiable,0
3a38fee0-6499-4f1b-b96f-8f4841d44f55,2e089784-b346-4e75-b15b-8cad46eb7379,Mobile Engineer,3333.03,USD,fixed,0
be178126-7271-4d27-8239-03d32353855e,373e79c7-2559-45ec-910f-ac536bf43804,Ml Ai Engineer,9696.34,USD,negotiable,0
c4f1f875-aa62-48b0-aa8e-45fabcca852b,373e79c7-2559-45ec-910f-ac536bf43804,Ml Ai Engineer,8844.69,USD,fixed,1
d1a82490-43ba-47d3-9f43-c94b9a5ddf83,373e79c7-2559-45ec-910f-ac536bf43804,Ml Ai Engineer,5362.88,USD,negotiable,2
1ac2224a-8e4f-4164-a75c-88934e2576a4,2d87cbd2-c61c-48bb-b497-1544d37875c0,Ml Ai Engineer,9746.71,USD,negotiable,0
e01f738f-5c30-43b6-98ac-d347c2c7e467,2d87cbd2-c61c-48bb-b497-1544d37875c0,Ml Ai Engineer,9282.53,USD,negotiable,1
ad528381-8601-4e7b-b1df-311c380487bb,2d87cbd2-c61c-48bb-b497-1544d37875c0,Ml Ai Engineer,2952.86,USD,negotiable,2
09175002-f486-4be2-abc3-92884205cb9d,c5659efc-4074-43af-b1c3-156dd98ed19c,Frontend Engineer,2143.18,USD,negotiable,0
a6451961-0a25-450f-9ce0-eee8a5e0527d,21d253b2-d54b-4cd6-a658-bf962050e7f3,Fullstack Engineer,5212.57,USD,fixed,0
ab0561b1-d94e-4d47-8374-3f0305bf60b6,276c6178-c783-4665-88b1-982a29a4a810,Design Designer,1523.24,USD,negotiable,0
59cdd8d8-52d9-4b6f-ad0a-52e12434ee98,6050c79b-5736-4f01-be2d-d7e042f6be2d,Devops Engineer,5352.24,USD,negotiable,0
b1be1728-4c63-4a29-9b38-21e9ed6361a7,6050c79b-5736-4f01-be2d-d7e042f6be2d,Devops Engineer,3624.68,USD,negotiable,1
80ec3f87-e023-4b0d-8f21-6e6c46f3f4bb,6050c79b-5736-4f01-be2d-d7e042f6be2d,Devops Engineer,4451.06,USD,fixed,2
54c8b762-2679-4a15-8502-808f5c204580,f0d77633-8be9-4a3a-8ce4-6e5583be30b6,Mobile Engineer,1399.36,USD,negotiable,0
27c34f6c-e73b-4a3e-9b00-293b966ac31e,f0d77633-8be9-4a3a-8ce4-6e5583be30b6,Mobile Engineer,2873.04,USD,fixed,1
4f98545d-da28-4ae8-ab7c-a0f9d89d262b,f0d77633-8be9-4a3a-8ce4-6e5583be30b6,Mobile Engineer,3823.63,USD,negotiable,2
929a5be0-3ebd-47b3-99d6-63736fdde1ab,5fd6e2b1-dc95-4173-a536-5d604b12ea71,Fullstack Engineer,2954.26,USD,fixed,0
72038cc2-e0eb-4f0f-a317-09a70115c583,5fd6e2b1-dc95-4173-a536-5d604b12ea71,Fullstack Engineer,3364.81,USD,negotiable,1
f0ba547c-fde1-4607-9ed2-e1d5678e8049,5fd6e2b1-dc95-4173-a536-5d604b12ea71,Fullstack Engineer,3041.23,USD,fixed,2
30288d46-4c7e-4942-8db8-e50f43863d33,87d7cf5d-fe10-4d09-b9fd-b0c6b0561587,Design Designer,2492.21,USD,negotiable,0
e6f350ba-ba72-43ad-9b37-32b62785e42b,87d7cf5d-fe10-4d09-b9fd-b0c6b0561587,Design Designer,1616.7,USD,fixed,1
a3a6b7d2-1d40-4db2-8384-ad66d04d6b31,87d7cf5d-fe10-4d09-b9fd-b0c6b0561587,Design Designer,1034.25,USD,fixed,2
6235b13c-4f0b-4070-b707-a9bbe16fd168,5ce9bd23-634e-4743-a21e-a21d7cc6a07d,Backend Engineer,4230.36,USD,negotiable,0
43db8402-d131-4ec3-879e-e26ea610d3e1,5ce9bd23-634e-4743-a21e-a21d7cc6a07d,Backend Engineer,1582.87,USD,fixed,1
c2bc2f4f-c693-442c-b317-fd42a1fa7a87,5ce9bd23-634e-4743-a21e-a21d7cc6a07d,Backend Engineer,3660.11,USD,negotiable,2
4f2cfbeb-93f8-4eac-8756-d9b00179365c,6f4807d0-e09e-4b5e-a82f-d55a4d006d7b,Devops Engineer,4825.91,USD,negotiable,0
146e4bfa-25ad-4f7a-926d-696dcf44c111,82849f83-cc12-422d-bb45-ed2f10c80686,Devops Engineer,7861.67,USD,fixed,0
a22fb096-4025-4c1d-b30e-93b2415ca5bc,82849f83-cc12-422d-bb45-ed2f10c80686,Devops Engineer,5303.99,USD,fixed,1
9a8ca438-8d1b-4042-96e9-747224d85dfd,82849f83-cc12-422d-bb45-ed2f10c80686,Devops Engineer,7168.9,USD,fixed,2
b3ae9a0a-dd19-4c75-ac54-161ed4050951,f52d00d0-054c-467f-a41e-084bd90b802e,Frontend Engineer,3251.67,USD,negotiable,0
5d41709a-48c5-4f36-ad73-385362e1b2ce,0496ec39-8efa-4241-bbc6-f3c60bccbe0c,Frontend Engineer,2755.18,USD,fixed,0
7b23dbbe-650c-4e61-a712-1819531ae14e,6a864d99-8c08-4382-83e0-54f8c87ba4eb,Blockchain Engineer,9619.99,USD,negotiable,0
f065746e-6745-4e7c-89db-76c29139517e,6a864d99-8c08-4382-83e0-54f8c87ba4eb,Blockchain Engineer,6361.24,USD,negotiable,1
0d9b62fa-4f55-41d3-b8fa-1815c4c052eb,0d49d5a6-6d76-4191-aa62-ffb5a2da36a0,Blockchain Engineer,8669.79,USD,negotiable,0
8a54b0e8-3f01-4d6b-8d5e-333e243bd296,0d49d5a6-6d76-4191-aa62-ffb5a2da36a0,Blockchain Engineer,11833.09,USD,negotiable,1
3394b4e5-2d6f-4989-8a59-006975ca553e,19148c97-3637-4393-ab65-758c8741d857,Design Designer,1229.87,USD,negotiable,0
2f4e0ccb-37bb-47c9-89b4-9523a48ed268,273d6768-f1db-4cc0-9541-400987d2cdba,Fullstack Engineer,3152.47,USD,negotiable,0
d986a669-3be1-4ff2-97f8-f37ecbb17c3c,273d6768-f1db-4cc0-9541-400987d2cdba,Fullstack Engineer,4135.82,USD,fixed,1
c7b27bc8-91f0-4371-b41c-59aad9d1c032,34340d3f-055b-4aaf-8729-391c6aae0dd5,Fullstack Engineer,2341.41,USD,negotiable,0
fe1a438e-8f85-4d31-8d79-e973387d51f1,d41d89be-30b7-4f2a-b1cb-98fa293934fa,Fullstack Engineer,6890.99,USD,negotiable,0
712713c5-abc0-46b0-bfd5-299fb1e5b22d,d41d89be-30b7-4f2a-b1cb-98fa293934fa,Fullstack Engineer,7965.03,USD,negotiable,1
7275ec44-7bba-4f9f-8736-d55ce8602e34,327bf8b6-ca26-41af-8ab5-4d39ea15423d,Design Designer,1145.14,USD,fixed,0
373b0f12-b062-49a8-a1a7-d01d57643cf5,0c2c40c6-56b9-4f97-a37c-14b8d9b33a62,Ml Ai Engineer,5540.78,USD,fixed,0
0caf24fb-4696-48d3-a06c-7d4d367a6bde,98c49b2d-c97a-4728-86b1-bfd2a71d85ba,Backend Engineer,4905.79,USD,fixed,0
3381a20f-216e-4669-bcfa-09f5a609f991,98c49b2d-c97a-4728-86b1-bfd2a71d85ba,Backend Engineer,1918.02,USD,fixed,1
94a0c5d6-758c-4f53-882f-a6311f8edefd,4bc5dada-9afd-47dc-9f46-0cfac0f53207,Design Designer,1578.4,USD,negotiable,0
cbd17f3d-5e9e-434d-8889-76c1911b0712,4bc5dada-9afd-47dc-9f46-0cfac0f53207,Design Designer,2101.89,USD,negotiable,1
6b3cc239-5c00-4498-a926-e7e9049283f6,4bc5dada-9afd-47dc-9f46-0cfac0f53207,Design Designer,866.87,USD,fixed,2
4dc4a672-63cc-4d9b-9ad1-187af68c9dfe,bcedb1c4-7ca6-4e27-b972-2713afb52aa7,Frontend Engineer,921.71,USD,fixed,0
a4d948a8-b52f-40c8-ac43-791b8be6586e,bcedb1c4-7ca6-4e27-b972-2713afb52aa7,Frontend Engineer,3542.74,USD,fixed,1
0c267824-9958-4b52-9943-2a7d755cf67c,2d61fda5-e897-408f-a81e-af18ce37ce7d,Backend Engineer,4227.8,USD,negotiable,0
67f99722-6e04-4658-948a-16f40b30f6db,2d61fda5-e897-408f-a81e-af18ce37ce7d,Backend Engineer,3141.32,USD,fixed,1
55ad6f72-ac4a-4c9f-bbe3-07bce3fd7368,e601e2ea-538c-4767-a2c5-b11e3ca79dc4,Ml Ai Engineer,6247.24,USD,fixed,0
513f7755-3be2-42a3-b997-1105d55ae4a3,e601e2ea-538c-4767-a2c5-b11e3ca79dc4,Ml Ai Engineer,6382.28,USD,negotiable,1
109fee2a-79d3-4fa0-aa87-228b9621bda2,eed09d08-695e-41ef-8759-22c102abf0e8,Backend Engineer,1424.73,USD,negotiable,0
61825983-bec6-472d-85c3-c78c24da7b65,eed09d08-695e-41ef-8759-22c102abf0e8,Backend Engineer,2113.36,USD,negotiable,1
