proposal_id,job_post_id,job_role_id,freelancer_id,proposed_budget,status
aa4acc39-be5e-49a9-825a-be34bb734aa8,6255e793-1f25-4f3c-bf1e-44275477997c,4561fb33-965a-4a64-ab41-395608032cb3,038afc38-419e-4523-8bf0-4db74187a20d,5119.53,withdrawn
7952875d-bee8-456e-8fee-b703c0d475ad,6255e793-1f25-4f3c-bf1e-44275477997c,4561fb33-965a-4a64-ab41-395608032cb3,2e7f43c7-b7c5-4351-9adb-2f4d171b3cd3,5037.74,accepted
d9fa0aa3-70ba-40f2-bbd7-3ea5174c7fb8,6255e793-1f25-4f3c-bf1e-44275477997c,4561fb33-965a-4a64-ab41-395608032cb3,cc69d3c2-f38b-47a6-bce7-df9d084b05ea,6920.72,accepted
60a58d6f-4443-4667-9817-c9c9281b071f,6255e793-1f25-4f3c-bf1e-44275477997c,4561fb33-965a-4a64-ab41-395608032cb3,7ca663fb-8d49-45d5-ac9f-8a57abf16fdd,6570.24,rejected
757f26bb-50c6-4e72-bf01-bb0e4ce49002,6255e793-1f25-4f3c-bf1e-44275477997c,4561fb33-965a-4a64-ab41-395608032cb3,25dc413f-d297-434a-848e-16a7e6663c5a,5523.64,rejected
579a0528-bda1-405b-b120-48c3931ac073,02d6d9e8-67d7-46ae-ac30-69d1ac64685e,21ddc231-fe8c-4044-a5fc-82decc3c4ba9,1a4ff3e1-93f7-413f-bab4-36ccf9f65606,1369.34,accepted
0457d4ad-c56a-4d03-b61c-a12b1f1939b4,02d6d9e8-67d7-46ae-ac30-69d1ac64685e,21ddc231-fe8c-4044-a5fc-82decc3c4ba9,3706de12-2b06-461e-a1d9-e8737e771907,1100.57,accepted
5102133b-7666-4704-a253-aa9cb20d55b5,02d6d9e8-67d7-46ae-ac30-69d1ac64685e,21ddc231-fe8c-4044-a5fc-82decc3c4ba9,f1e72511-2d5c-4962-9d7c-9319b3543ad7,1388.51,accepted
b5c6d981-26b7-47f2-b384-1c4988d7b9c0,02d6d9e8-67d7-46ae-ac30-69d1ac64685e,21ddc231-fe8c-4044-a5fc-82decc3c4ba9,98fcd1f0-d578-47ef-9c6e-85a5bb19f067,1618.0,accepted
d1edc50f-e0eb-4d1e-beec-900ec8825f49,02d6d9e8-67d7-46ae-ac30-69d1ac64685e,21ddc231-fe8c-4044-a5fc-82decc3c4ba9,6a52700a-533e-42e6-a541-b0818baa0e99,1367.38,rejected
82708804-585e-4d37-97be-a381593b8cce,02d6d9e8-67d7-46ae-ac30-69d1ac64685e,21ddc231-fe8c-4044-a5fc-82decc3c4ba9,1d613e01-8628-4ce1-bc72-ab9a80940961,1499.74,rejected
dfda315e-997e-412f-b8d5-c0cecc86a2ac,02d6d9e8-67d7-46ae-ac30-69d1ac64685e,21ddc231-fe8c-4044-a5fc-82decc3c4ba9,e940aee5-f9e0-4436-bf8d-2cf77e03c612,1243.66,rejected
da9730cd-6e3c-40d9-9c86-483dda1398bd,02d6d9e8-67d7-46ae-ac30-69d1ac64685e,21ddc231-fe8c-4044-a5fc-82decc3c4ba9,c548ec61-18e5-400a-a6d2-c99c0c36350a,1529.93,rejected
3ce1f52f-d78e-4b94-b538-ea7fe22146be,02d6d9e8-67d7-46ae-ac30-69d1ac64685e,21ddc231-fe8c-4044-a5fc-82decc3c4ba9,97de8924-cba5-4084-ac0e-43009ed706d2,1377.52,accepted
94daf734-292c-4d01-930e-5387eab67658,e4abc2d2-1ca9-4a17-80d0-3ea70b3b8f05,b15055ad-b4a2-4bbe-847b-7755c105f40a,25dc413f-d297-434a-848e-16a7e6663c5a,1407.6,accepted
0e3dd95b-3f7d-425c-9146-812e82b27c67,e4abc2d2-1ca9-4a17-80d0-3ea70b3b8f05,b15055ad-b4a2-4bbe-847b-7755c105f40a,62986a5c-f67a-4b10-9998-57fb06bb5158,1208.56,accepted
4c8ebdbc-3e45-4c8a-9e25-fceaf6c84cdf,e4abc2d2-1ca9-4a17-80d0-3ea70b3b8f05,b15055ad-b4a2-4bbe-847b-7755c105f40a,8a3edd80-2f90-408f-9a3e-2b43a485b782,1591.03,accepted
f345e42c-f8e2-4bd6-bfb5-4ff32aa188d6,e4abc2d2-1ca9-4a17-80d0-3ea70b3b8f05,b15055ad-b4a2-4bbe-847b-7755c105f40a,cb9bf1de-8305-43f0-a5cf-dc4bf0eb6bb5,1367.04,accepted
6b317933-e89a-40fd-b2b7-294b6a071a02,e4abc2d2-1ca9-4a17-80d0-3ea70b3b8f05,b15055ad-b4a2-4bbe-847b-7755c105f40a,928043e7-2964-4181-9f36-e4a323997cf2,1150.56,withdrawn
621de49c-c652-48b5-8d17-6acd1f6f6cfe,f7d93e46-d09e-4a6e-95bb-2029ddc8c496,ad03883e-bbc0-46e4-9d3b-00caa5dd75ca,8d2229f4-4313-4b5d-b9eb-d84cfa2d4faf,2396.73,accepted
f66b6b60-296e-4956-898b-aaa30e2ae8b5,f7d93e46-d09e-4a6e-95bb-2029ddc8c496,ad03883e-bbc0-46e4-9d3b-00caa5dd75ca,1d613e01-8628-4ce1-bc72-ab9a80940961,2361.3,accepted
7b7e7913-b369-4a79-ae73-89bc9081b51e,f7d93e46-d09e-4a6e-95bb-2029ddc8c496,ad03883e-bbc0-46e4-9d3b-00caa5dd75ca,e0a40368-9362-4f7b-a09a-e5bcda6ac9b2,2508.95,accepted
8eeff57c-9901-4a8a-82e8-b4120626b7b0,f7d93e46-d09e-4a6e-95bb-2029ddc8c496,ad03883e-bbc0-46e4-9d3b-00caa5dd75ca,f50bad1d-c2eb-48bb-a4fa-115c6e86cbed,2665.48,accepted
f67a4c24-8034-40af-9ee7-cf63560ca7fe,f7d93e46-d09e-4a6e-95bb-2029ddc8c496,ad03883e-bbc0-46e4-9d3b-00caa5dd75ca,820485ed-9d3b-4ae9-bbb4-980c5802991d,3163.03,accepted
9292822d-76ed-4f59-ac3f-1678e1ace265,f7d93e46-d09e-4a6e-95bb-2029ddc8c496,ad03883e-bbc0-46e4-9d3b-00caa5dd75ca,4e06dd10-470a-4f16-bbc6-06142c4f6e3b,2267.02,accepted
59a20b19-5c13-42f1-ba07-a4fa7a4d0931,f7d93e46-d09e-4a6e-95bb-2029ddc8c496,ad03883e-bbc0-46e4-9d3b-00caa5dd75ca,92c088f2-9685-4abe-9bf9-e85a09387489,2859.41,accepted
1b51f3f9-8db3-4e35-9487-dc416ba954ad,f7d93e46-d09e-4a6e-95bb-2029ddc8c496,ad03883e-bbc0-46e4-9d3b-00caa5dd75ca,84cba348-d8f6-40da-9052-6c4f0cb07433,2787.34,rejected
469972c5-b7a3-411a-9416-221b1d8c6f82,ec3c53ea-410a-45e8-b46c-0c9389fda4f8,6c9284c2-55f7-460a-aa72-85b5cd8bb1fa,df0172fc-e648-4c41-8ba3-82161f83f82d,6478.88,accepted
b50536d5-fa6e-4468-8059-79cefa7b9c6c,ec3c53ea-410a-45e8-b46c-0c9389fda4f8,6c9284c2-55f7-460a-aa72-85b5cd8bb1fa,c7fd8a00-ec6a-4f8e-8139-52538b5d6d16,6233.96,withdrawn
bee36ee6-2ccd-4722-abba-67b28f695870,ec3c53ea-410a-45e8-b46c-0c9389fda4f8,6c9284c2-55f7-460a-aa72-85b5cd8bb1fa,f9c430d8-e534-4cfc-ad82-452fc6e6c97b,5530.96,accepted
e16dec57-30ee-4a8e-a176-658364dc1426,ec3c53ea-410a-45e8-b46c-0c9389fda4f8,6c9284c2-55f7-460a-aa72-85b5cd8bb1fa,20fbd7be-f7a8-463b-91fc-fcd8472a665d,5579.22,accepted
01557675-0180-401f-89ec-5e8aac50c29c,ec3c53ea-410a-45e8-b46c-0c9389fda4f8,6c9284c2-55f7-460a-aa72-85b5cd8bb1fa,bde0b58d-07e4-4fce-b4cb-0efe7b786edd,7437.75,withdrawn
0bca7826-d1c2-4f1b-9f9b-adfa561795c4,02ef2755-3bbf-4098-9b3f-cfa12d986c38,9de6e613-fdbe-4085-8a4a-c77a4e435cae,742a919a-c20c-443b-912f-a872f928c979,4367.12,accepted
77dd6a54-e097-4306-a085-a738f626b9d7,02ef2755-3bbf-4098-9b3f-cfa12d986c38,9de6e613-fdbe-4085-8a4a-c77a4e435cae,79000fd1-cc2b-42f3-9b76-d52ebee1e884,4175.08,withdrawn
91e8bf64-f26f-40a8-af1a-93e17e583a67,02ef2755-3bbf-4098-9b3f-cfa12d986c38,9de6e613-fdbe-4085-8a4a-c77a4e435cae,58dccc6f-82bf-4420-9a58-f3a78c256825,3676.23,rejected
6b907e53-124e-465d-8d31-7e7d26cd5d82,02ef2755-3bbf-4098-9b3f-cfa12d986c38,9de6e613-fdbe-4085-8a4a-c77a4e435cae,4e60c551-eac9-435a-a1ca-4840baa55c2a,4876.85,accepted
682751ad-ceed-422f-a0a4-6d6e6b27394f,02ef2755-3bbf-4098-9b3f-cfa12d986c38,9de6e613-fdbe-4085-8a4a-c77a4e435cae,06e0c157-0978-492a-897c-f79296b8c37d,4175.86,accepted
960ac52e-d8b1-4d71-9d0e-4653c27f7019,02ef2755-3bbf-4098-9b3f-cfa12d986c38,9de6e613-fdbe-4085-8a4a-c77a4e435cae,9a36c538-4f36-4a1d-96a0-c646192ba745,3987.75,accepted
995caa99-1ec1-4a22-b778-7bcc62ec9aa5,02ef2755-3bbf-4098-9b3f-cfa12d986c38,9de6e613-fdbe-4085-8a4a-c77a4e435cae,c3bf409d-1ed1-4c59-9aae-4248918bb07b,4041.88,rejected
eab96327-cbf7-4a9f-9730-cb1f7250d10a,a93aa411-480b-4a8d-9f35-2e4783b00aa1,0d2d57bf-952c-4e61-94dd-4cdbe1617fef,66650e3a-bb7e-46f0-b6ad-d261360a6ea4,1558.58,accepted
2a43641f-0766-4fb1-8a5d-4eb44ad53ab9,a93aa411-480b-4a8d-9f35-2e4783b00aa1,0d2d57bf-952c-4e61-94dd-4cdbe1617fef,12e31f13-569a-47d6-b27e-2e820349e947,1502.54,accepted
6a92df37-d9aa-47d3-8360-63c92a306c56,a93aa411-480b-4a8d-9f35-2e4783b00aa1,0d2d57bf-952c-4e61-94dd-4cdbe1617fef,4ed5c776-e060-4252-b20d-65083f978cb5,1308.86,rejected
89859c57-e465-4149-be00-23393744c87a,a93aa411-480b-4a8d-9f35-2e4783b00aa1,0d2d57bf-952c-4e61-94dd-4cdbe1617fef,8daa394b-6609-43a8-8da5-40a254ba2dcc,1215.91,rejected
38bf360f-6b10-4d3c-9297-635cd6d89c7c,a93aa411-480b-4a8d-9f35-2e4783b00aa1,0d2d57bf-952c-4e61-94dd-4cdbe1617fef,11bf9149-0185-415d-aa3c-e8526c5d958a,1485.6,accepted
f319c60f-a606-41a2-83fa-29d1a488cf0d,a93aa411-480b-4a8d-9f35-2e4783b00aa1,0d2d57bf-952c-4e61-94dd-4cdbe1617fef,f9fef66c-c06e-429d-93f3-157660984f72,1574.94,rejected
b9448b0c-a334-4b5e-8752-d734192fc044,a93aa411-480b-4a8d-9f35-2e4783b00aa1,0d2d57bf-952c-4e61-94dd-4cdbe1617fef,b44f658d-75f1-4215-8d0d-f12e6f07ca74,1275.44,accepted
039e3d1f-5137-4e06-ba04-6dc5f2bf661b,a93aa411-480b-4a8d-9f35-2e4783b00aa1,0d2d57bf-952c-4e61-94dd-4cdbe1617fef,9b1ab468-996b-48f7-826f-7551a186d66b,1456.69,rejected
812dbe39-f137-439f-a086-c0bb7d35d47b,049ccd35-ae8e-4031-828d-63c31b6df349,73265016-5818-4ea7-aab0-ccd89e219f78,97c171ac-0584-4469-94d8-63c79e79e470,4709.85,accepted
2b4c408f-1760-45b0-b963-64692bc0f87a,049ccd35-ae8e-4031-828d-63c31b6df349,73265016-5818-4ea7-aab0-ccd89e219f78,5bf071ec-a1e3-4dd0-b4d8-173f196bcea7,5039.51,withdrawn
48f9003e-4496-404c-8c76-2555e997371f,049ccd35-ae8e-4031-828d-63c31b6df349,73265016-5818-4ea7-aab0-ccd89e219f78,7926fce2-0944-4f45-ac98-b6ab8c9af4b2,3983.94,accepted
ac01fe86-f00b-482c-b802-58adf99b6b7b,049ccd35-ae8e-4031-828d-63c31b6df349,73265016-5818-4ea7-aab0-ccd89e219f78,742a919a-c20c-443b-912f-a872f928c979,3600.21,accepted
e5cff513-6da7-4846-b35c-5a6b69d89b4b,049ccd35-ae8e-4031-828d-63c31b6df349,73265016-5818-4ea7-aab0-ccd89e219f78,50a65e51-7284-4cbc-a172-28f79f72bf96,4517.57,withdrawn
6bc4edf3-f678-4a7c-b78d-1e4e13ac3ed8,049ccd35-ae8e-4031-828d-63c31b6df349,73265016-5818-4ea7-aab0-ccd89e219f78,bfea403c-e134-4f40-b43d-ecd0620c9612,3616.59,withdrawn
47ba3011-e6ed-4b03-8657-e4c7b0af27ee,049ccd35-ae8e-4031-828d-63c31b6df349,73265016-5818-4ea7-aab0-ccd89e219f78,c571b8d1-7bdd-46c7-88e1-14453915bc99,3680.84,accepted
4591ff37-9345-4241-a256-05b1f7110671,049ccd35-ae8e-4031-828d-63c31b6df349,73265016-5818-4ea7-aab0-ccd89e219f78,7129a758-f3d2-4009-9a0a-ba36778d7521,4519.99,rejected
ed6ad521-76eb-4e1e-9f01-ec03d3be7c35,049ccd35-ae8e-4031-828d-63c31b6df349,73265016-5818-4ea7-aab0-ccd89e219f78,f52dcb9f-1f16-4570-9e64-c99a508541c9,4947.59,accepted
baeac787-7f85-4eec-9f94-2c7ea900d0a6,76ca477f-3d96-474f-8d42-11e90faf7ef2,4aa2cfbc-65d1-466d-8a5c-127e8d050715,e0a40368-9362-4f7b-a09a-e5bcda6ac9b2,2923.35,accepted
81466638-c994-43cf-9fb2-986c741827e6,76ca477f-3d96-474f-8d42-11e90faf7ef2,4aa2cfbc-65d1-466d-8a5c-127e8d050715,8a3edd80-2f90-408f-9a3e-2b43a485b782,2048.46,rejected
c4b97b48-84ed-4a93-8c4a-a07c76b93e56,76ca477f-3d96-474f-8d42-11e90faf7ef2,4aa2cfbc-65d1-466d-8a5c-127e8d050715,375a8c44-f210-4e1e-82ff-1198081195b5,2787.12,accepted
64f8dacf-4e25-4fdf-8879-b2d254621a05,76ca477f-3d96-474f-8d42-11e90faf7ef2,4aa2cfbc-65d1-466d-8a5c-127e8d050715,683e99c1-87f4-41a6-aad3-119ec3a87594,2078.32,rejected
95791851-925f-4474-ae6d-229a5b423a36,76ca477f-3d96-474f-8d42-11e90faf7ef2,4aa2cfbc-65d1-466d-8a5c-127e8d050715,b671cb09-34b6-47a8-91de-5424d2431928,2857.65,rejected
f65f000d-0dd2-4ea5-b6ef-10735a07c683,76ca477f-3d96-474f-8d42-11e90faf7ef2,4aa2cfbc-65d1-466d-8a5c-127e8d050715,11a6722d-b1d7-40ee-9d86-c21ffd4f5345,2231.04,rejected
a46c6510-48b1-476e-918a-fe5a58636f2b,7dbd3afc-4f4d-4787-af3d-ccb48ff518cf,8cf38dda-2080-4956-b404-fdd7d5e5ce95,d1ae4f3c-9966-48f5-bdda-6fe4aa04fdb6,796.78,accepted
43f130ac-7753-4e26-b9d6-b3be5511fe7c,7dbd3afc-4f4d-4787-af3d-ccb48ff518cf,8cf38dda-2080-4956-b404-fdd7d5e5ce95,17154193-1071-49dc-829c-0038c9182c29,904.79,rejected
43f84820-671f-4738-96e6-a149b55e8244,7dbd3afc-4f4d-4787-af3d-ccb48ff518cf,8cf38dda-2080-4956-b404-fdd7d5e5ce95,6260c277-62cd-41f0-adae-d409f4d59073,899.45,accepted
421ebed2-6484-4a43-a333-847c94fb9a9c,7dbd3afc-4f4d-4787-af3d-ccb48ff518cf,8cf38dda-2080-4956-b404-fdd7d5e5ce95,e7906ea7-c951-42d9-9fcb-335538ee18b4,850.17,accepted
5a31d2d2-ea37-4da3-b1be-a437f24cf3af,7dbd3afc-4f4d-4787-af3d-ccb48ff518cf,8cf38dda-2080-4956-b404-fdd7d5e5ce95,1ec83937-0601-4f48-984d-4e815a2a8f18,683.5,accepted
8904b48b-147a-4c74-93ee-22ac920efcb8,d8007f28-dd7a-4010-803a-2627628a93b8,b8332a28-68d9-4726-b192-5799852366da,96f00f2f-167c-4224-82b4-ea4d52f7ac21,1771.31,accepted
d6c16845-4c76-4fa9-9dd7-af7190f51460,d8007f28-dd7a-4010-803a-2627628a93b8,b8332a28-68d9-4726-b192-5799852366da,bff08a43-8f7a-4acf-9346-480449c403d0,1466.53,accepted
bfb809a0-3ce7-41a0-95ab-a95c8b3d1f80,d8007f28-dd7a-4010-803a-2627628a93b8,b8332a28-68d9-4726-b192-5799852366da,038950f3-ce15-421c-b40b-2200c4266552,1956.42,rejected
0d4c3684-db59-452f-8642-ea25553681b9,d8007f28-dd7a-4010-803a-2627628a93b8,b8332a28-68d9-4726-b192-5799852366da,abf88349-d860-4c15-b2c0-36646cba770e,1533.78,accepted
428f67f9-b1bd-4600-a220-96f68bdb8cd0,d8007f28-dd7a-4010-803a-2627628a93b8,b8332a28-68d9-4726-b192-5799852366da,2084f732-d5ee-43e4-baac-465d4319df4c,1972.47,accepted
87da5992-8f66-4502-ba60-27e5a9250780,d8007f28-dd7a-4010-803a-2627628a93b8,b8332a28-68d9-4726-b192-5799852366da,0ef34b16-a1cd-4f79-946b-c39ac864f647,1519.24,withdrawn
d98d2274-491a-4ddb-9863-aa17a4533c32,d8007f28-dd7a-4010-803a-2627628a93b8,b8332a28-68d9-4726-b192-5799852366da,774c22ad-7af3-4a43-875d-3226e1e3cdf1,1941.62,rejected
159f34c0-414b-4534-9f4a-a27ebbda48a7,d8007f28-dd7a-4010-803a-2627628a93b8,b8332a28-68d9-4726-b192-5799852366da,25dc413f-d297-434a-848e-16a7e6663c5a,1563.22,rejected
a4d70d63-744c-440b-9c59-d073a7053701,d8007f28-dd7a-4010-803a-2627628a93b8,b8332a28-68d9-4726-b192-5799852366da,e1adc6b6-2182-4481-aa6e-723c5840de19,1778.27,accepted
486a1d0b-7157-4207-9db3-ce0c4c042b3a,d8007f28-dd7a-4010-803a-2627628a93b8,b8332a28-68d9-4726-b192-5799852366da,6fccf19a-2864-4f1a-aaf0-cfee6adedcd3,1813.52,rejected
77a17b79-ed43-4249-b083-c3af6209ffc9,8ff7fbfe-2445-464e-9401-af0bc18ab0c8,10218086-8e14-432c-b766-f17debee13f5,6690e3f4-ad55-4114-8274-1e0a48c9abb1,1541.89,accepted
4f696bfb-ab30-410d-9432-a913cee40abe,8ff7fbfe-2445-464e-9401-af0bc18ab0c8,10218086-8e14-432c-b766-f17debee13f5,3868b6fe-6abc-4745-a739-c89222570257,2076.78,rejected
febf7e15-1c53-470a-b3bb-c575d26e9d67,8ff7fbfe-2445-464e-9401-af0bc18ab0c8,10218086-8e14-432c-b766-f17debee13f5,1ac35812-bd37-44d1-baeb-56f5f65ef98f,1883.96,rejected
6a4475a9-dca5-4b98-91b6-dcb33b992a10,8ff7fbfe-2445-464e-9401-af0bc18ab0c8,10218086-8e14-432c-b766-f17debee13f5,bff08a43-8f7a-4acf-9346-480449c403d0,1556.35,rejected
d70ee005-cd67-4988-abcd-6059224ae8e7,8ff7fbfe-2445-464e-9401-af0bc18ab0c8,10218086-8e14-432c-b766-f17debee13f5,9408453e-4d9b-4548-9572-8a6d496bb1ee,1880.26,accepted
6c3a98c3-d2d6-4efd-8d70-4f70d445be7f,8ff7fbfe-2445-464e-9401-af0bc18ab0c8,10218086-8e14-432c-b766-f17debee13f5,1c437d95-87e9-458a-8bd8-4e07934bccd4,2122.87,accepted
23ebc964-f33e-4dea-b928-360fab94eed5,8ff7fbfe-2445-464e-9401-af0bc18ab0c8,10218086-8e14-432c-b766-f17debee13f5,d313124d-e496-4f61-92ef-c29519c127a3,1759.25,accepted
621caaf3-8b1f-4b02-af7b-64f127fa815b,8ff7fbfe-2445-464e-9401-af0bc18ab0c8,10218086-8e14-432c-b766-f17debee13f5,7eed0f3c-f392-4491-bb2e-e66b107fd34e,2005.96,accepted
396e383e-54f8-4215-9b09-94219cc6e9ec,8ff7fbfe-2445-464e-9401-af0bc18ab0c8,10218086-8e14-432c-b766-f17debee13f5,386e2ef5-b2c8-4152-a4f0-7e7f84e023ca,1622.24,accepted
33fa7128-5cb1-4f3b-8b9e-a4a36fbf6a6c,8ff7fbfe-2445-464e-9401-af0bc18ab0c8,10218086-8e14-432c-b766-f17debee13f5,a7ef6fa6-7b74-456c-8c61-4533a10235b8,1495.44,withdrawn
bb87221e-4bec-46b3-9b0e-51b2b7b57d6f,8ff7fbfe-2445-464e-9401-af0bc18ab0c8,10218086-8e14-432c-b766-f17debee13f5,623670f5-c6ee-4f98-acdc-075d54947a29,1521.01,rejected
08a51189-6fe8-450c-bdb9-b1f6a8eddee1,8ff7fbfe-2445-464e-9401-af0bc18ab0c8,10218086-8e14-432c-b766-f17debee13f5,6f7e9eb4-9fb4-4e1a-807b-c553b9cc8fee,1647.68,rejected
f9149299-940c-40ff-9948-c224d40a7998,8ff7fbfe-2445-464e-9401-af0bc18ab0c8,10218086-8e14-432c-b766-f17debee13f5,e0a40368-9362-4f7b-a09a-e5bcda6ac9b2,1792.53,accepted
38f36ca4-1118-41df-819b-74d495dc6d13,69abb9f5-828f-465d-8447-e70095b7c13a,f7125848-fbed-4781-88ad-0cbc981e7b93,b671cb09-34b6-47a8-91de-5424d2431928,5355.74,accepted
256450a5-bf64-4f1a-a5c8-16809e697507,69abb9f5-828f-465d-8447-e70095b7c13a,f7125848-fbed-4781-88ad-0cbc981e7b93,18e6bb96-2561-45ef-9548-6f9938c5040f,4405.63,withdrawn
9a943d69-aa67-4c96-a144-2a13093da2d7,69abb9f5-828f-465d-8447-e70095b7c13a,f7125848-fbed-4781-88ad-0cbc981e7b93,f32c705e-762f-455d-988b-e1ad38836a50,5066.17,accepted
35dff07f-7777-4373-b8bd-590d98a5e473,69abb9f5-828f-465d-8447-e70095b7c13a,f7125848-fbed-4781-88ad-0cbc981e7b93,016b144d-e0c4-4e33-9028-bf24e0a38939,4781.66,rejected
66517296-36bd-483f-840e-b9aeca354952,69abb9f5-828f-465d-8447-e70095b7c13a,f7125848-fbed-4781-88ad-0cbc981e7b93,34e449af-25d3-495d-bd87-eb18fa75be14,5486.83,rejected
916f46c4-791c-4869-b4e0-bb7ef9a8ec1e,69abb9f5-828f-465d-8447-e70095b7c13a,f7125848-fbed-4781-88ad-0cbc981e7b93,a7b4f22f-496a-447f-b194-e5dfd14aedfa,5616.35,accepted
c5165a79-0302-4d24-9321-69389403db1c,69abb9f5-828f-465d-8447-e70095b7c13a,f7125848-fbed-4781-88ad-0cbc981e7b93,102d0916-71ad-4f6f-8f8a-4054b92f57a8,4925.23,accepted
2e05a457-ad3d-468b-bf5d-4797ee4707d6,1005bd0e-f556-41f6-888a-fb0e77cbe54d,33664bc8-9304-47d3-91a9-050804bcb290,dbfd251a-c3c8-49f8-bb9b-eba19b6456d3,4949.06,accepted
4d914d4c-6774-49c1-a590-aa9bb05c9a2f,1005bd0e-f556-41f6-888a-fb0e77cbe54d,33664bc8-9304-47d3-91a9-050804bcb290,774c22ad-7af3-4a43-875d-3226e1e3cdf1,4329.16,withdrawn
2040d4d7-9c78-420c-b937-e9f09f666a25,1005bd0e-f556-41f6-888a-fb0e77cbe54d,33664bc8-9304-47d3-91a9-050804bcb290,a7b4f22f-496a-447f-b194-e5dfd14aedfa,4707.66,accepted
273380c8-713c-499e-938b-b7c82dacac04,1005bd0e-f556-41f6-888a-fb0e77cbe54d,33664bc8-9304-47d3-91a9-050804bcb290,8c2a7ed0-3cb4-4040-8739-a8dd299bd9d7,4619.41,accepted
b16b7662-6e7a-489c-8dc5-76064619f7e9,1005bd0e-f556-41f6-888a-fb0e77cbe54d,33664bc8-9304-47d3-91a9-050804bcb290,0fc873c3-9f77-4bdf-be4f-1b8d831b6394,4361.44,accepted
aa22e10f-e96b-4404-a570-5f0be67f7a32,1005bd0e-f556-41f6-888a-fb0e77cbe54d,33664bc8-9304-47d3-91a9-050804bcb290,2cb0abfc-77c6-4389-a263-5e1e98aa467e,4561.7,rejected
a7cf7cb9-6b69-422a-abbb-2984cad0ea10,1005bd0e-f556-41f6-888a-fb0e77cbe54d,33664bc8-9304-47d3-91a9-050804bcb290,9fc87c2b-20d2-4dc1-86e5-cb1cf4bf0088,4690.03,accepted
98abfb2c-5fb8-49ac-a9fd-a41cdb046c40,1005bd0e-f556-41f6-888a-fb0e77cbe54d,33664bc8-9304-47d3-91a9-050804bcb290,742a919a-c20c-443b-912f-a872f928c979,3866.04,accepted
e6a292cd-2f50-462f-a533-eac2243b0b77,1005bd0e-f556-41f6-888a-fb0e77cbe54d,33664bc8-9304-47d3-91a9-050804bcb290,0737f992-fbc6-47fb-8f30-771d476c2a44,5208.56,accepted
cd983520-ddf9-4320-8c3f-930469207d4f,1005bd0e-f556-41f6-888a-fb0e77cbe54d,33664bc8-9304-47d3-91a9-050804bcb290,87d38227-d692-4576-b420-fe1cdafa91c4,4980.75,rejected
05be55b5-799d-465f-974b-82e80c775d79,1005bd0e-f556-41f6-888a-fb0e77cbe54d,33664bc8-9304-47d3-91a9-050804bcb290,c7fd8a00-ec6a-4f8e-8139-52538b5d6d16,4447.7,accepted
2234798e-2961-4f98-a5ad-5f8107f07ddc,1005bd0e-f556-41f6-888a-fb0e77cbe54d,33664bc8-9304-47d3-91a9-050804bcb290,e3b17692-97f4-49e4-a5d7-0ce17077ab29,5612.19,rejected
778939c2-7e96-4085-881b-4eb182db176e,1005bd0e-f556-41f6-888a-fb0e77cbe54d,33664bc8-9304-47d3-91a9-050804bcb290,37adba77-acbf-4bd9-a4a3-d459c83109e6,4746.16,rejected
4cd3b099-16e5-4a73-a997-78c8852cfcb7,1005bd0e-f556-41f6-888a-fb0e77cbe54d,33664bc8-9304-47d3-91a9-050804bcb290,5f8fdd0c-bab0-4402-b5fa-8982adcdd4e3,5311.25,rejected
90bc1917-b9f9-450d-a2ce-f7ffa3e352cb,9ccdbc34-cec4-48af-93b0-72e7209f10d6,6b7c582f-eeac-495b-9b13-0f84daf77c7c,9ce84eb4-67b1-4f1c-bf32-7d492a6d606b,12908.42,withdrawn
d828c1c9-8e5e-43bf-b3e8-7adce778ec11,9ccdbc34-cec4-48af-93b0-72e7209f10d6,6b7c582f-eeac-495b-9b13-0f84daf77c7c,befc5408-562e-4154-97af-0ebdd7ed66a1,14821.13,accepted
ad33f692-9bdc-401b-b496-46a851c6e966,9ccdbc34-cec4-48af-93b0-72e7209f10d6,6b7c582f-eeac-495b-9b13-0f84daf77c7c,6db8581b-b978-4b98-85b0-26612e44cdf9,12942.23,accepted
de512bd4-9967-4733-8db4-bde32bc9c196,9ccdbc34-cec4-48af-93b0-72e7209f10d6,6b7c582f-eeac-495b-9b13-0f84daf77c7c,0ed7d5e8-57ea-4048-aa80-8207f2f276d1,14398.4,accepted
c8014e5e-2f1c-43bd-855b-4f1138f85c49,9ccdbc34-cec4-48af-93b0-72e7209f10d6,6b7c582f-eeac-495b-9b13-0f84daf77c7c,e1db353f-5caf-40e8-99bd-fc495d0a145f,14346.8,accepted
cd374c52-29b2-45a5-96e0-b08c3371b07f,9ccdbc34-cec4-48af-93b0-72e7209f10d6,6b7c582f-eeac-495b-9b13-0f84daf77c7c,8932a01b-7f2f-41a0-b257-f4b81caadff5,11588.24,accepted
c12928f6-c3a5-4520-8e88-b2a7b4e6dc7a,9ccdbc34-cec4-48af-93b0-72e7209f10d6,6b7c582f-eeac-495b-9b13-0f84daf77c7c,ce71adfc-de90-4849-9da5-e0c992556bf5,15146.82,withdrawn
0466cc32-737d-4b6e-b1b5-6be875340ce0,9ccdbc34-cec4-48af-93b0-72e7209f10d6,6b7c582f-eeac-495b-9b13-0f84daf77c7c,256e68c6-76cd-4a5d-b398-e2abfe398eff,11681.4,accepted
